96;1;3;1,199896;100
92;1;3;0,4448523;97
90;1;3;0,8821162;94
86;1;3;1,070003;91
82;1;3;1,356201;88
80;1;3;1,378892;85
76;1;3;1,356062;82
72;1;3;1,378708;79
70;1;3;1,355927;76
66;1;3;1,37853;73
62;1;3;1,355786;70
60;1;3;1,378357;67
56;1;3;1,355647;64
51;1;3;1,378173;61
50;1;3;1,355512;58
46;1;3;1,377994;55
41;1;3;1,355372;52
40;1;3;1,37782;49
36;1;3;1,355233;46
31;1;3;1,377642;43
30;1;3;1,355098;40
26;1;3;1,37746;37
20;1;3;1,354961;34
20;1;3;1,377285;31
16;1;3;1,354819;28
10;1;3;1,377106;25
10;1;3;1,354685;22
6;1;3;1,376924;19
Boss
