100;2;2;4,034134;100
94;2;2;1,046113;98
90;2;2;1,046153;96
90;2;2;1,046197;94
84;2;2;1,046244;92
80;2;2;1,046285;90
80;2;2;1,046334;88
74;2;2;1,046385;86
70;2;2;1,046433;84
70;2;2;1,046478;82
64;2;2;1,046533;80
60;2;2;1,046584;78
60;2;2;1,046626;76
54;2;2;1,046676;74
50;2;2;1,046728;72
50;2;2;1,046773;70
44;2;2;1,04682;68
40;2;2;1,046875;66
40;2;2;1,046923;64
34;2;2;1,046968;62
30;2;2;1,04702;60
30;2;2;1,047071;58
26;2;2;1,047115;56
20;2;2;1,047163;54
20;2;2;1,047215;52
16;2;2;1,047266;50
10;2;2;1,047311;48
10;2;2;1,047361;46
6;2;2;1,047413;44
Boss
