100;2;2;1,285802;100
96;2;2;1,223547;98
92;2;2;1,223549;96
90;2;2;1,223554;94
86;2;2;1,223555;92
82;2;2;1,223558;90
80;2;2;1,223563;88
76;2;2;1,223564;86
72;2;2;1,223567;84
70;2;2;1,223572;82
66;2;2;1,223572;80
62;2;2;1,223576;78
60;2;2;1,223581;76
60;2;2;1,223581;74
52;2;2;1,223585;72
50;2;2;1,22359;70
50;2;2;1,22359;68
42;2;2;1,223594;66
40;2;2;1,223598;64
40;2;2;1,223598;62
32;2;2;1,223601;60
30;2;2;1,223607;58
30;2;2;1,223607;56
24;2;2;1,22361;54
20;2;2;1,223616;52
20;2;2;1,223616;50
14;2;2;1,223619;48
10;2;2;1,223625;46
10;2;2;1,223625;44
4;2;2;1,223628;42
Boss
