96;1;3;0,3039996;100
92;1;3;0,3043312;97
90;1;3;0,3043421;94
86;1;3;0,3043562;91
82;1;3;0,3043689;88
80;1;3;0,3043799;85
76;1;3;0,3043936;82
71;1;3;0,3044054;79
70;1;3;0,3044177;76
66;1;3;0,3044316;73
61;1;3;0,304443;70
60;1;3;0,3044558;67
56;1;3;0,3044693;64
50;1;3;0,3044788;61
50;1;3;0,3044936;58
46;1;3;0,3045071;55
40;1;3;0,3045171;52
40;1;3;0,3045314;49
34;1;3;0,304544;46
30;1;3;0,3045536;43
30;1;3;0,304569;40
24;1;3;0,3045818;37
20;1;3;0,3045914;34
20;1;3;0,3046065;31
14;1;3;0,3046196;28
10;1;3;0,3046292;25
10;1;3;0,3046445;22
2;1;3;0,3046573;19
Boss
