96;1;3;1,343811;100
92;1;3;1,090528;97
90;1;3;1,04405;94
86;1;3;1,090336;91
82;1;3;1,043883;88
80;1;3;1,090151;85
76;1;3;1,043722;82
71;1;3;1,089957;79
70;1;3;1,043566;76
66;1;3;1,089766;73
61;1;3;1,043403;70
60;1;3;1,08958;67
56;1;3;1,043238;64
50;1;3;1,089391;61
50;1;3;1,043081;58
46;1;3;1,089195;55
40;1;3;1,042924;52
40;1;3;1,089009;49
34;1;3;1,042756;46
30;1;3;1,088825;43
30;1;3;1,042598;40
24;1;3;1,088629;37
20;1;3;1,042445;34
20;1;3;1,088439;31
14;1;3;1,042278;28
10;1;3;1,088259;25
10;1;3;1,042116;22
2;1;3;1,088058;19
Boss
