100;3;15;26,41797;100
100;3;15;26,75146;100
100;2;2;26,75146;100
100;3;15;26,75146;100
100;2;2;26,75146;100
100;2;2;26,75146;100
100;2;2;27,08496;100
100;2;2;27,08496;100
100;3;15;27,08496;100
100;2;2;27,08496;100
100;3;15;27,08496;100
100;3;15;27,08496;100
100;2;2;27,08496;100
100;3;15;27,41846;100
100;3;15;27,41846;100
100;3;15;27,41846;100
100;3;15;27,41846;100
100;2;2;27,41846;100
100;2;2;27,41846;100
100;2;2;27,41846;100
100;3;15;27,75195;100
100;3;15;27,75195;100
100;3;15;27,75195;100
100;2;2;27,75195;100
100;3;15;27,75195;100
100;3;15;27,75195;100
100;2;2;27,75195;100
100;2;2;28,08545;100
100;2;2;28,08545;100
100;2;2;28,08545;100
100;3;15;28,08545;100
100;3;15;28,08545;100
100;3;15;28,08545;100
100;3;15;28,08545;100
100;2;2;28,08545;100
100;3;15;28,08545;100
100;3;15;28,08545;100
100;3;15;28,41895;100
100;2;2;28,41895;100
100;3;15;28,41895;100
100;3;15;28,41895;100
100;3;15;28,41895;100
100;2;2;28,41895;100
100;3;15;28,41895;100
100;2;2;28,41895;100
100;3;15;28,41895;100
100;3;15;28,75244;100
100;3;15;28,75244;100
100;3;15;28,75244;100
100;2;2;28,75244;100
100;2;2;28,75244;100
100;3;15;28,75244;100
100;2;2;28,75244;100
100;2;2;29,08594;100
100;2;2;29,08594;100
100;3;15;29,08594;100
100;2;2;29,08594;100
100;2;2;29,08594;100
100;3;15;29,08594;100
100;2;2;29,08594;100
100;3;15;29,08594;100
100;3;15;29,08594;100
100;3;15;29,08594;100
100;3;15;29,41943;100
100;3;15;29,41943;100
100;2;2;29,41943;100
100;2;2;29,41943;100
100;3;15;29,41943;100
100;2;2;29,41943;100
100;3;15;29,41943;100
100;3;15;29,41943;100
100;2;2;29,41943;100
100;2;2;29,75293;100
100;2;2;29,75293;100
100;3;15;29,75293;100
100;2;2;29,75293;100
100;3;15;29,75293;100
100;3;15;29,75293;100
100;2;2;29,75293;100
100;2;2;29,75293;100
100;2;2;29,75293;100
100;3;15;29,75293;100
100;2;2;30,08643;100
100;2;2;30,08643;100
100;2;2;30,08643;100
100;2;2;30,08643;100
100;3;15;30,08643;100
100;2;2;30,08643;100
100;3;15;30,08643;100
100;2;2;30,41992;100
100;3;15;30,41992;100
100;2;2;30,41992;100
100;2;2;30,41992;100
100;3;15;30,41992;100
100;2;2;30,41992;100
100;3;15;30,75342;100
100;3;15;30,75342;100
100;2;2;30,75342;100
100;2;2;30,75342;100
100;2;2;30,75342;100
100;2;2;30,75342;100
100;2;2;30,75342;100
100;2;2;30,75342;100
100;2;2;30,75342;100
100;3;15;30,75342;100
100;2;2;30,75342;100
100;3;15;31,08691;100
100;3;15;31,08691;100
100;3;15;31,08691;100
100;2;2;31,08691;100
100;2;2;31,08691;100
100;2;2;31,08691;100
100;3;15;31,08691;100
100;2;2;31,42041;100
100;2;2;31,42041;100
100;2;2;31,42041;100
100;2;2;31,42041;100
