100;1;3;0;100
100;2;2;0;100
100;2;2;0;100
100;1;3;0,3333333;100
100;2;2;0;100
100;2;2;0;100
100;1;3;0;100
100;1;3;0;100
100;1;3;0;100
100;1;3;0;100
100;2;2;0;100
100;2;2;0;100
100;1;3;0;100
100;2;2;0,3333333;100
100;1;3;0;100
100;1;3;0;100
100;2;2;0;100
100;1;3;0;100
100;2;2;0;100
100;2;2;0;100
100;1;3;0;100
100;2;2;0;100
100;2;2;0;100
100;2;2;0;100
100;1;3;0;100
100;1;3;0;100
100;1;3;0;100
100;1;3;0;100
100;2;2;0,3333333;100
100;2;2;0;100
100;1;3;0;100
100;2;2;0;100
100;2;2;0;100
100;2;2;0;100
100;2;2;0;100
100;1;3;0;100
100;1;3;0;100
100;1;3;0;100
100;1;3;0;100
100;2;2;0;100
100;1;3;0;100
100;2;2;0,3333333;98
100;2;2;0;96
100;1;3;0;96
100;2;2;0;94
100;2;2;0;92
100;1;3;0;92
100;1;3;0;92
100;2;2;0;90
100;1;3;0;90
100;2;2;0;88
100;2;2;0,3333333;86
100;1;3;0;86
100;1;3;0;86
100;2;2;0;84
100;2;2;0;82
100;2;2;0;80
100;1;3;0;80
100;2;2;0,3333333;78
100;2;2;0;76
100;1;3;0;76
100;1;3;0;76
100;2;2;0;74
100;2;2;0;72
100;2;2;0;70
100;2;2;0;68
100;2;2;0,3333333;66
100;1;3;0;66
100;1;3;0;66
100;1;3;0;66
100;1;3;0;66
100;1;3;0;66
100;2;2;0;64
100;2;2;0;62
100;1;3;0,3333333;59
100;2;2;0;57
100;2;2;0;55
100;1;3;0;52
100;1;3;0;49
100;1;3;0;46
100;1;3;0;43
100;2;2;0;41
100;1;3;0;38
100;1;3;0,3333333;35
100;1;3;0;32
100;2;2;0;30
100;1;3;0;27
100;1;3;0;24
100;1;3;0;21
100;1;3;0;18
100;1;3;0;15
100;1;3;0;12
100;1;3;0;9
100;2;2;0;7
100;1;3;0;4
96;2;2;0,3333333;2
96;2;2;0;0
Player
