Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
470,2.1949012,-0.40945053,-1.0,6.0,-1.0
480,2.195077,-0.39308292,-1.0,6.0,-1.0
490,2.195278,-0.38130212,-1.0,6.0,-1.0
500,2.1951697,-0.41372135,-1.0,6.0,-1.0
510,2.1949742,-0.4101038,-1.0,6.0,-1.0
520,2.1951816,-0.40412477,-1.0,6.0,-1.0
530,2.1952355,-0.38472238,-1.0,6.0,-1.0
540,2.1951094,-0.3892792,-1.0,6.0,-1.0
550,2.1950228,-0.4101034,-1.0,6.0,-1.0
560,2.1951866,-0.3804534,-1.0,6.0,-1.0
570,2.1952732,-0.3820077,-1.0,6.0,-1.0
580,2.1952467,-0.392519,-1.0,6.0,-1.0
590,2.1950088,-0.3958552,-1.0,6.0,-1.0
600,2.1950984,-0.41193697,-1.0,6.0,-1.0
610,2.1952598,-0.37629426,-1.0,6.0,-1.0
620,2.1951642,-0.4030717,-1.0,6.0,-1.0
630,2.1950753,-0.40683094,-1.0,6.0,-1.0
640,2.195179,-0.39501214,-1.0,6.0,-1.0
650,2.1952398,-0.3801787,-1.0,6.0,-1.0
660,2.1951673,-0.4001792,-1.0,6.0,-1.0
670,2.1949542,-0.40979782,-1.0,6.0,-1.0
680,2.1951413,-0.3984952,-1.0,6.0,-1.0
690,2.1953514,-0.3808831,-1.0,6.0,-1.0
700,2.195127,-0.35284618,-1.0,6.0,-1.0
710,2.195016,-0.33660147,-1.0,6.0,-1.0
720,2.1952286,-0.38960978,-1.0,6.0,-1.0
730,2.1953166,-0.39018536,-1.0,6.0,-1.0
740,2.195124,-0.41215175,-1.0,6.0,-1.0
750,2.1949487,-0.40552172,-1.0,6.0,-1.0
760,2.1951566,-0.41165024,-1.0,6.0,-1.0
770,2.1953018,-0.38485113,-1.0,6.0,-1.0
780,2.1952045,-0.40075725,-1.0,6.0,-1.0
790,2.194997,-0.41913438,-1.0,6.0,-1.0
800,2.1951494,-0.39491755,-1.0,6.0,-1.0
810,2.195343,-0.3929366,-1.0,6.0,-1.0
820,2.195315,-0.33014688,-1.0,6.0,-1.0
830,2.195161,-0.4036237,-1.0,6.0,-1.0
840,2.1952295,-0.37298656,-1.0,6.0,-1.0
850,2.1953154,-0.387784,-1.0,6.0,-1.0
860,2.195289,-0.37658438,-1.0,6.0,-1.0
870,2.1951594,-0.40017477,-1.0,6.0,-1.0
880,2.1951566,-0.40214622,-1.0,6.0,-1.0
890,2.195232,-0.38667443,-1.0,6.0,-1.0
900,2.1952016,-0.38309076,-1.0,6.0,-1.0
910,2.1949954,-0.41287136,-1.0,6.0,-1.0
920,2.1952956,-0.40768272,-1.0,6.0,-1.0
930,2.1952736,-0.37091932,-1.0,6.0,-1.0
940,2.195241,-0.39125156,-1.0,6.0,-1.0
950,2.1950395,-0.41497836,-1.0,6.0,-1.0
960,2.1952345,-0.37299347,-1.0,6.0,-1.0
970,2.195308,-0.38753775,-1.0,6.0,-1.0
980,2.1952503,-0.3977809,-1.0,6.0,-1.0
990,2.1950083,-0.41724244,-1.0,6.0,-1.0
1000,2.1951563,-0.39551675,-1.0,6.0,-1.0
1010,2.1953127,-0.39007893,-1.0,6.0,-1.0
1020,2.195116,-0.40994334,-1.0,6.0,-1.0
1030,2.1950157,-0.41689524,-1.0,6.0,-1.0
1040,2.1952314,-0.40156582,-1.0,6.0,-1.0
1050,2.1953075,-0.37196836,-1.0,6.0,-1.0
1060,2.1952057,-0.41272452,-1.0,6.0,-1.0
1070,2.1950538,-0.41607144,-1.0,6.0,-1.0
1080,2.1952524,-0.4085673,-1.0,6.0,-1.0
1090,2.1953301,-0.38590798,-1.0,6.0,-1.0
1100,2.195098,-0.40475026,-1.0,6.0,-1.0
1110,2.1950552,-0.34885943,-1.0,6.0,-1.0
1120,2.1951206,-0.38415468,-1.0,6.0,-1.0
1130,2.1952803,-0.3865062,-1.0,6.0,-1.0
1140,2.1951382,-0.4012568,-1.0,6.0,-1.0
1150,2.1951134,-0.411263,-1.0,6.0,-1.0
1160,2.1952891,-0.38033855,-1.0,6.0,-1.0
1170,2.195294,-0.38559738,-1.0,6.0,-1.0
1180,2.1951473,-0.3943702,-1.0,6.0,-1.0
1190,2.1950955,-0.39293954,-1.0,6.0,-1.0
1200,2.1952527,-0.40475273,-1.0,6.0,-1.0
1210,2.1953065,-0.38294137,-1.0,6.0,-1.0
1220,2.1950674,-0.38666347,-1.0,6.0,-1.0
1230,2.1950417,-0.3732144,-1.0,6.0,-1.0
1240,2.1952412,-0.40560237,-1.0,6.0,-1.0
1250,2.195327,-0.39974847,-1.0,6.0,-1.0
1260,2.1951048,-0.3907829,-1.0,6.0,-1.0
1270,2.1951709,-0.36100078,-1.0,6.0,-1.0
1280,2.1953485,-0.37132266,-1.0,6.0,-1.0
1290,2.1952684,-0.35349193,-1.0,6.0,-1.0
1300,2.1951475,-0.39810985,-1.0,6.0,-1.0
1310,2.1952288,-0.33192706,-1.0,6.0,-1.0
1320,2.1951244,-0.3822279,-1.0,6.0,-1.0
1330,2.1952477,-0.39354515,-1.0,6.0,-1.0
1340,2.1952305,-0.3965996,-1.0,6.0,-1.0
1350,2.1950457,-0.41562295,-1.0,6.0,-1.0
1360,2.1952734,-0.4082106,-1.0,6.0,-1.0
1370,2.195246,-0.3668017,-1.0,6.0,-1.0
1380,2.1952918,-0.296789,-1.0,6.0,-1.0
1390,2.1950338,-0.40465936,-1.0,6.0,-1.0
1400,2.195183,-0.40044045,-1.0,6.0,-1.0
1410,2.1953309,-0.38865617,-1.0,6.0,-1.0
1420,2.1951244,-0.41356558,-1.0,6.0,-1.0
1430,2.1949472,-0.40417695,-1.0,6.0,-1.0
1440,2.195251,-0.40730292,-1.0,6.0,-1.0
1450,2.195294,-0.38204014,-1.0,6.0,-1.0
1460,2.195298,-0.35179305,-1.0,6.0,-1.0
1470,2.195093,-0.4099946,-1.0,6.0,-1.0
1480,2.195159,-0.3902099,-1.0,6.0,-1.0
1490,2.195362,-0.3780246,-1.0,6.0,-1.0
1500,2.1952074,-0.39601296,-1.0,6.0,-1.0
1510,2.195114,-0.40113637,-1.0,6.0,-1.0
1520,2.1953154,-0.36659613,-1.0,6.0,-1.0
1530,2.1952736,-0.36771607,-1.0,6.0,-1.0
1540,2.1950073,-0.40322712,-1.0,6.0,-1.0
1550,2.1950452,-0.29953384,-1.0,6.0,-1.0
1560,2.1951327,-0.403342,-1.0,6.0,-1.0
1570,2.195329,-0.3862963,-1.0,6.0,-1.0
1580,2.1951928,-0.399222,-1.0,6.0,-1.0
1590,2.1949973,-0.40928832,-1.0,6.0,-1.0
1600,2.195159,-0.39750332,-1.0,6.0,-1.0
1610,2.1954005,-0.37184843,-1.0,6.0,-1.0
1620,2.195134,-0.4021037,-1.0,6.0,-1.0
1630,2.1950483,-0.40173605,-1.0,6.0,-1.0
1640,2.195185,-0.32852024,-1.0,6.0,-1.0
1650,2.195385,-0.3150308,-1.0,6.0,-1.0
1660,2.1951227,-0.40623125,-1.0,6.0,-1.0
1670,2.1949723,-0.4167792,-1.0,6.0,-1.0
1680,2.1952293,-0.3741688,-1.0,6.0,-1.0
1690,2.1953902,-0.35280278,-1.0,6.0,-1.0
1700,2.1952295,-0.3953511,-1.0,6.0,-1.0
1710,2.1950443,-0.4161409,-1.0,6.0,-1.0
1720,2.1951458,-0.40356475,-1.0,6.0,-1.0
1730,2.1953607,-0.38712838,-1.0,6.0,-1.0
1740,2.1951602,-0.39594054,-1.0,6.0,-1.0
1750,2.1950023,-0.4152988,-1.0,6.0,-1.0
1760,2.195149,-0.40856683,-1.0,6.0,-1.0
1770,2.195334,-0.36860085,-1.0,6.0,-1.0
1780,2.1952543,-0.36747357,-1.0,6.0,-1.0
1790,2.195145,-0.32167235,-1.0,6.0,-1.0
1800,2.195087,-0.40198177,-1.0,6.0,-1.0
1810,2.1953669,-0.331416,-1.0,6.0,-1.0
1820,2.1952794,-0.39236543,-1.0,6.0,-1.0
1830,2.194725,-0.46874276,-1.0,6.0,-1.0
1840,2.1949468,-0.5352948,-1.0,6.0,-1.0
1850,2.1951265,-0.5175497,-1.0,6.0,-1.0
1860,2.1948614,-0.5353166,-1.0,6.0,-1.0
1870,2.1946578,-0.52535504,-1.0,6.0,-1.0
1880,2.1949003,-0.5354403,-1.0,6.0,-1.0
1890,2.1950128,-0.45478746,-1.0,6.0,-1.0
1900,2.1948762,-0.53952146,-1.0,6.0,-1.0
1910,2.194677,-0.5342818,-1.0,6.0,-1.0
1920,2.1949294,-0.5270791,-1.0,6.0,-1.0
1930,2.195109,-0.44468486,-1.0,6.0,-1.0
1940,2.1949656,-0.50128025,-1.0,6.0,-1.0
1950,2.1946995,-0.51241076,-1.0,6.0,-1.0
1960,2.1949556,-0.52552855,-1.0,6.0,-1.0
1970,2.195096,-0.5293323,-1.0,6.0,-1.0
1980,2.194909,-0.5330603,-1.0,6.0,-1.0
1990,2.1947126,-0.5247025,-1.0,6.0,-1.0
2000,2.1947274,-0.50401956,-1.0,6.0,-1.0
2010,2.1951325,-0.4415718,-1.0,6.0,-1.0
2020,2.1948755,-0.53632724,-1.0,6.0,-1.0
2030,2.194698,-0.5393817,-1.0,6.0,-1.0
2040,2.195012,-0.50883275,-1.0,6.0,-1.0
2050,2.195123,-0.4821289,-1.0,6.0,-1.0
2060,2.1947474,-0.50682175,-1.0,6.0,-1.0
2070,2.194736,-0.46063185,-1.0,6.0,-1.0
2080,2.1949184,-0.5348376,-1.0,6.0,-1.0
2090,2.195037,-0.52428323,-1.0,6.0,-1.0
2100,2.1948783,-0.50962204,-1.0,6.0,-1.0
2110,2.1946409,-0.5178562,-1.0,6.0,-1.0
2120,2.194926,-0.5181043,-1.0,6.0,-1.0
2130,2.1950614,-0.4991947,-1.0,6.0,-1.0
2140,2.1950345,-0.41257167,-1.0,6.0,-1.0
2150,2.194763,-0.51563454,-1.0,6.0,-1.0
2160,2.1949277,-0.5027978,-1.0,6.0,-1.0
2170,2.195034,-0.5289772,-1.0,6.0,-1.0
2180,2.1948612,-0.5293267,-1.0,6.0,-1.0
2190,2.1946814,-0.53036076,-1.0,6.0,-1.0
2200,2.1947606,-0.5134973,-1.0,6.0,-1.0
2210,2.195054,-0.5230324,-1.0,6.0,-1.0
2220,2.1948986,-0.5331515,-1.0,6.0,-1.0
2230,2.1946473,-0.53657126,-1.0,6.0,-1.0
2240,2.1949136,-0.5285965,-1.0,6.0,-1.0
2250,2.195052,-0.50880235,-1.0,6.0,-1.0
2260,2.195035,-0.47703713,-1.0,6.0,-1.0
2270,2.1947305,-0.5264656,-1.0,6.0,-1.0
2280,2.194939,-0.53164554,-1.0,6.0,-1.0
2290,2.1950262,-0.52893144,-1.0,6.0,-1.0
2300,2.19496,-0.50491005,-1.0,6.0,-1.0
2310,2.194699,-0.52107066,-1.0,6.0,-1.0
2320,2.1947737,-0.48895696,-1.0,6.0,-1.0
2330,2.1950738,-0.50130844,-1.0,6.0,-1.0
2340,2.1949215,-0.5409334,-1.0,6.0,-1.0
2350,2.194692,-0.5327267,-1.0,6.0,-1.0
2360,2.1949093,-0.5395795,-1.0,6.0,-1.0
2370,2.1950595,-0.53630155,-1.0,6.0,-1.0
2380,2.1949654,-0.5056954,-1.0,6.0,-1.0
2390,2.194587,-0.5208729,-1.0,6.0,-1.0
2400,2.194872,-0.51765645,-1.0,6.0,-1.0
2410,2.1950612,-0.5353356,-1.0,6.0,-1.0
2420,2.1948848,-0.5366417,-1.0,6.0,-1.0
2430,2.194599,-0.535053,-1.0,6.0,-1.0
2440,2.1950326,-0.52870107,-1.0,6.0,-1.0
2450,2.1950219,-0.47868717,-1.0,6.0,-1.0
2460,2.1949055,-0.524803,-1.0,6.0,-1.0
2470,2.1947224,-0.5226216,-1.0,6.0,-1.0
2480,2.19484,-0.54019964,-1.0,6.0,-1.0
2490,2.1951156,-0.5188204,-1.0,6.0,-1.0
2500,2.1948354,-0.5372319,-1.0,6.0,-1.0
2510,2.1947072,-0.5362093,-1.0,6.0,-1.0
2520,2.1949246,-0.4899575,-1.0,6.0,-1.0
2530,2.194984,-0.5037511,-1.0,6.0,-1.0
2540,2.1948829,-0.5047068,-1.0,6.0,-1.0
2550,2.1947072,-0.52945167,-1.0,6.0,-1.0
2560,2.1949625,-0.5169362,-1.0,6.0,-1.0
2570,2.195073,-0.49318755,-1.0,6.0,-1.0
2580,2.194934,-0.4979403,-1.0,6.0,-1.0
2590,2.1945689,-0.5151283,-1.0,6.0,-1.0
2600,2.194912,-0.49478126,-1.0,6.0,-1.0
2610,2.1951485,-0.5148993,-1.0,6.0,-1.0
2620,2.1949244,-0.48460722,-1.0,6.0,-1.0
2630,2.194725,-0.5137097,-1.0,6.0,-1.0
2640,2.1950104,-0.5194573,-1.0,6.0,-1.0
2650,2.1950881,-0.49108887,-1.0,6.0,-1.0
2660,2.1949034,-0.5264629,-1.0,6.0,-1.0
2670,2.1946979,-0.5256639,-1.0,6.0,-1.0
2680,2.1949284,-0.4718806,-1.0,6.0,-1.0
2690,2.1951137,-0.52413744,-1.0,6.0,-1.0
2700,2.1949024,-0.5382614,-1.0,6.0,-1.0
2710,2.1947238,-0.51222134,-1.0,6.0,-1.0
2720,2.1949081,-0.49065292,-1.0,6.0,-1.0
2730,2.1951268,-0.42581177,1.0,6.0,0.0
2740,2.1947637,-0.5276487,-1.0,6.0,-1.0
2750,2.1947346,-0.47545418,-1.0,6.0,-1.0
2760,2.1949434,-0.53083706,-1.0,6.0,-1.0
2770,2.195061,-0.5319762,-1.0,6.0,-1.0
2780,2.194927,-0.5311471,-1.0,6.0,-1.0
2790,2.1946995,-0.5054989,-1.0,6.0,-1.0
2800,2.1948414,-0.41272718,-1.0,6.0,-1.0
2810,2.195178,-0.50734085,-1.0,6.0,-1.0
2820,2.1949747,-0.511236,-1.0,6.0,-1.0
2830,2.1947181,-0.5257158,-1.0,6.0,-1.0
2840,2.194889,-0.4986985,-1.0,6.0,-1.0
2850,2.1951003,-0.5223825,-1.0,6.0,-1.0
2860,2.1948507,-0.53024685,-1.0,6.0,-1.0
2870,2.1946745,-0.539391,-1.0,6.0,-1.0
2880,2.1949396,-0.53703666,-1.0,6.0,-1.0
2890,2.1950562,-0.4675347,-1.0,6.0,-1.0
2900,2.1950731,-0.4336483,-1.0,6.0,-1.0
2910,2.194737,-0.5194788,-1.0,6.0,-1.0
2920,2.1949234,-0.42641258,-1.0,6.0,-1.0
2930,2.1951342,-0.5115638,-1.0,6.0,-1.0
2940,2.1949465,-0.5330601,-1.0,6.0,-1.0
2950,2.1947489,-0.5326945,-1.0,6.0,-1.0
2960,2.1949193,-0.51253015,-1.0,6.0,-1.0
2970,2.1950576,-0.5035805,-1.0,6.0,-1.0
2980,2.1949348,-0.52643967,-1.0,6.0,-1.0
2990,2.194627,-0.5327318,-1.0,6.0,-1.0
3000,2.194893,-0.5286715,-1.0,6.0,-1.0
3010,2.1951063,-0.53090006,-1.0,6.0,-1.0
3020,2.1948702,-0.53963965,-1.0,6.0,-1.0
3030,2.194797,-0.5191378,-1.0,6.0,-1.0
3040,2.1949162,-0.53778696,-1.0,6.0,-1.0
3050,2.1951025,-0.5136015,-1.0,6.0,-1.0
3060,2.194893,-0.5154512,-1.0,6.0,-1.0
3070,2.1947086,-0.50367653,-1.0,6.0,-1.0
3080,2.1949341,-0.53968406,-1.0,6.0,-1.0
3090,2.1951156,-0.5299811,-1.0,6.0,-1.0
3100,2.1948385,-0.53969556,-1.0,6.0,-1.0
3110,2.1946537,-0.53206146,-1.0,6.0,-1.0
3120,2.1949723,-0.52176946,-1.0,6.0,-1.0
3130,2.1951253,-0.52089256,-1.0,6.0,-1.0
3140,2.1948485,-0.53837717,-1.0,6.0,-1.0
3150,2.1946194,-0.5379112,-1.0,6.0,-1.0
3160,2.1949549,-0.53109777,-1.0,6.0,-1.0
3170,2.1950204,-0.52835464,-1.0,6.0,-1.0
3180,2.1949012,-0.5379017,-1.0,6.0,-1.0
3190,2.1947498,-0.5228635,-1.0,6.0,-1.0
3200,2.194981,-0.45124292,-1.0,6.0,-1.0
3210,2.1950748,-0.53218985,-1.0,6.0,-1.0
3220,2.1949055,-0.5339629,-1.0,6.0,-1.0
3230,2.1947553,-0.51969415,-1.0,6.0,-1.0
3240,2.1948805,-0.4655221,-1.0,6.0,-1.0
3250,2.194982,-0.53192717,-1.0,6.0,-1.0
3260,2.195067,-0.42398995,-1.0,6.0,-1.0
3270,2.1947052,-0.53494453,-1.0,6.0,-1.0
3280,2.1947958,-0.5078517,-1.0,6.0,-1.0
3290,2.1950061,-0.465364,-1.0,6.0,-1.0
3300,2.194924,-0.52669954,-1.0,6.0,-1.0
3310,2.1946633,-0.53586274,-1.0,6.0,-1.0
3320,2.194846,-0.53581727,-1.0,6.0,-1.0
3330,2.1951048,-0.48689285,-1.0,6.0,-1.0
3340,2.1948225,-0.5357254,-1.0,6.0,-1.0
3350,2.194688,-0.51640946,-1.0,6.0,-1.0
3360,2.1949162,-0.50920236,-1.0,6.0,-1.0
3370,2.1950662,-0.44472575,-1.0,6.0,-1.0
3380,2.1950066,-0.50245345,-1.0,6.0,-1.0
3390,2.1946428,-0.53279597,-1.0,6.0,-1.0
3400,2.194845,-0.52969766,-1.0,6.0,-1.0
3410,2.1950493,-0.54052955,-1.0,6.0,-1.0
3420,2.1947665,-0.5248928,-1.0,6.0,-1.0
3430,2.194636,-0.4671069,-1.0,6.0,-1.0
3440,2.1949089,-0.4578509,-1.0,6.0,-1.0
3450,2.1950557,-0.5215235,-1.0,6.0,-1.0
3460,2.1948657,-0.5382083,-1.0,6.0,-1.0
3470,2.194742,-0.51852435,-1.0,6.0,-1.0
3480,2.1949656,-0.47509426,-1.0,6.0,-1.0
3490,2.1950934,-0.49716437,-1.0,6.0,-1.0
3500,2.1947925,-0.5230291,-1.0,6.0,-1.0
3510,2.194786,-0.46663797,-1.0,6.0,-1.0
3520,2.1947427,-0.49722427,-1.0,6.0,-1.0
3530,2.195024,-0.45221058,-1.0,6.0,-1.0
3540,2.1949215,-0.43640324,-1.0,6.0,-1.0
3550,2.1947365,-0.45755354,-1.0,6.0,-1.0
3560,2.194915,-0.5283008,-1.0,6.0,-1.0
3570,2.1950364,-0.5259411,-1.0,6.0,-1.0
3580,2.1948452,-0.53218627,-1.0,6.0,-1.0
3590,2.1947281,-0.49450207,-1.0,6.0,-1.0
3600,2.1949224,-0.5212227,-1.0,6.0,-1.0
3610,2.195049,-0.5292855,-1.0,6.0,-1.0
3620,2.1946328,-0.5388957,-1.0,6.0,-1.0
3630,2.194729,-0.45862913,-1.0,6.0,-1.0
3640,2.1949697,-0.5316405,-1.0,6.0,-1.0
3650,2.1948876,-0.52943534,-1.0,6.0,-1.0
3660,2.1947572,-0.5344976,-1.0,6.0,-1.0
3670,2.194434,-0.58206075,0.0,6.0,-1.0
3680,2.1946168,-0.45190126,-1.0,6.0,1.0
3690,2.1948037,-0.61463755,-1.0,6.0,-1.0
3700,2.1947527,-0.54597104,-1.0,6.0,-1.0
3710,2.1943288,-0.6348627,-1.0,6.0,-1.0
3720,2.1945386,-0.6201304,-1.0,6.0,-1.0
3730,2.1947525,-0.5600001,-1.0,6.0,-1.0
3740,2.1947181,-0.53688085,-1.0,6.0,-1.0
3750,2.194328,-0.6349366,-1.0,6.0,-1.0
3760,2.1946082,-0.64529085,-1.0,6.0,-1.0
3770,2.1947374,-0.6069471,-1.0,6.0,-1.0
3780,2.1945784,-0.6503998,-1.0,6.0,-1.0
3790,2.1943333,-0.6144228,-1.0,6.0,-1.0
3800,2.1946745,-0.575438,-1.0,6.0,-1.0
3810,2.1946983,-0.57644606,-1.0,6.0,-1.0
3820,2.1946073,-0.62759566,-1.0,6.0,-1.0
3830,2.1943536,-0.62661344,-1.0,6.0,-1.0
3840,2.1945832,-0.63599455,-1.0,6.0,-1.0
3850,2.194696,-0.57795507,-1.0,6.0,-1.0
3860,2.1945531,-0.6548203,-1.0,6.0,-1.0
3870,2.194415,-0.6142087,-1.0,6.0,-1.0
3880,2.1946614,-0.64893246,-1.0,6.0,-1.0
3890,2.194603,-0.560277,-1.0,6.0,-1.0
3900,2.1945856,-0.5881889,-1.0,6.0,-1.0
3910,2.1943684,-0.6263806,-1.0,6.0,-1.0
3920,2.1946392,-0.64297324,-1.0,6.0,-1.0
3930,2.1947057,-0.57110804,-1.0,6.0,-1.0
3940,2.1945927,-0.59797966,-1.0,6.0,-1.0
3950,2.1944911,-0.6092271,-1.0,6.0,-1.0
3960,2.1946425,-0.6095163,-1.0,6.0,-1.0
3970,2.1945467,-0.6395255,-1.0,6.0,-1.0
3980,2.1946318,-0.46264488,-1.0,6.0,-1.0
3990,2.1945407,-0.5462881,-1.0,6.0,-1.0
4000,2.1946661,-0.5612431,-1.0,6.0,-1.0
4010,2.1945734,-0.59372646,-1.0,6.0,-1.0
4020,2.1945927,-0.5237251,-1.0,6.0,-1.0
4030,2.1944482,-0.58076054,-1.0,6.0,-1.0
4040,2.1945155,-0.61582184,-1.0,6.0,-1.0
4050,2.1947212,-0.5971481,-1.0,6.0,-1.0
4060,2.194496,-0.66519344,-1.0,6.0,-1.0
4070,2.1942942,-0.63979906,-1.0,6.0,-1.0
4080,2.194534,-0.65397227,-1.0,6.0,-1.0
4090,2.1946995,-0.64733624,-1.0,6.0,-1.0
4100,2.194506,-0.6648588,-1.0,6.0,-1.0
4110,2.1943092,-0.6414266,-1.0,6.0,-1.0
4120,2.1946137,-0.660223,-1.0,6.0,-1.0
4130,2.1946003,-0.61417955,-1.0,6.0,-1.0
4140,2.194539,-0.59781194,-1.0,6.0,-1.0
4150,2.1944382,-0.5705461,-1.0,6.0,-1.0
4160,2.1945748,-0.5945668,-1.0,6.0,-1.0
4170,2.1947687,-0.6207986,-1.0,6.0,-1.0
4180,2.1943083,-0.6315076,-1.0,6.0,-1.0
4190,2.1944938,-0.5021809,-1.0,6.0,-1.0
4200,2.1945555,-0.5470299,-1.0,6.0,-1.0
4210,2.1947374,-0.57838804,-1.0,6.0,-1.0
4220,2.1947916,-0.5161578,-1.0,6.0,-1.0
4230,2.1944144,-0.63820213,-1.0,6.0,-1.0
4240,2.194663,-0.55498666,-1.0,6.0,-1.0
4250,2.1947021,-0.64484507,-1.0,6.0,-1.0
4260,2.1946323,-0.61790836,-1.0,6.0,-1.0
4270,2.194515,-0.5557735,-1.0,6.0,-1.0
4280,2.1944857,-0.64993393,-1.0,6.0,-1.0
4290,2.194649,-0.67420864,-1.0,6.0,-1.0
4300,2.1945724,-0.6017052,-1.0,6.0,-1.0
4310,2.1943808,-0.5773204,-1.0,6.0,-1.0
4320,2.194551,-0.5590873,-1.0,6.0,-1.0
4330,2.1947484,-0.6351734,-1.0,6.0,-1.0
4340,2.194358,-0.65736747,-1.0,6.0,-1.0
4350,2.1944058,-0.5882733,-1.0,6.0,-1.0
4360,2.1946123,-0.6093265,-1.0,6.0,-1.0
4370,2.1947381,-0.5462741,-1.0,6.0,-1.0
4380,2.194653,-0.6106174,-1.0,6.0,-1.0
4390,2.194484,-0.61359996,-1.0,6.0,-1.0
4400,2.1945474,-0.6114018,-1.0,6.0,-1.0
4410,2.1947985,-0.5998252,-1.0,6.0,-1.0
4420,2.194581,-0.6027485,-1.0,6.0,-1.0
4430,2.1944296,-0.5947663,-1.0,6.0,-1.0
4440,2.1946008,-0.6124496,-1.0,6.0,-1.0
4450,2.1946518,-0.58168674,-1.0,6.0,-1.0
4460,2.194625,-0.6304051,-1.0,6.0,-1.0
4470,2.1943953,-0.6065431,-1.0,6.0,-1.0
4480,2.194606,-0.6125162,-1.0,6.0,-1.0
4490,2.1947174,-0.5557596,-1.0,6.0,-1.0
4500,2.1944833,-0.6644603,-1.0,6.0,-1.0
4510,2.1943026,-0.6069338,-1.0,6.0,-1.0
4520,2.1945162,-0.49363297,-1.0,6.0,-1.0
4530,2.1947627,-0.62418747,-1.0,6.0,-1.0
4540,2.1945944,-0.6343642,-1.0,6.0,-1.0
4550,2.1942992,-0.62943316,-1.0,6.0,-1.0
4560,2.1945055,-0.6317953,-1.0,6.0,-1.0
4570,2.1946528,-0.63206077,-1.0,6.0,-1.0
4580,2.1947045,-0.55902386,-1.0,6.0,-1.0
4590,2.1944315,-0.6084499,-1.0,6.0,-1.0
4600,2.1945412,-0.6267155,-1.0,6.0,-1.0
4610,2.1946204,-0.6420826,-1.0,6.0,-1.0
4620,2.194372,-0.5376068,-1.0,6.0,-1.0
4630,2.194444,-0.54687166,-1.0,6.0,-1.0
4640,2.1944513,-0.6351731,-1.0,6.0,-1.0
4650,2.1947682,-0.6277859,-1.0,6.0,-1.0
4660,2.1945179,-0.66195965,-1.0,6.0,-1.0
4670,2.194454,-0.6300091,-1.0,6.0,-1.0
4680,2.1945226,-0.58853626,-1.0,6.0,-1.0
4690,2.194744,-0.65565664,-1.0,6.0,-1.0
4700,2.1946526,-0.6197927,-1.0,6.0,-1.0
