100;2;2;3,455204;100
92;2;2;0,7172761;98
90;2;2;0,7172723;96
90;2;2;0,7172727;94
84;2;2;0,7172719;92
80;2;2;0,7172681;90
80;2;2;0,7172705;88
74;2;2;0,7172709;86
70;2;2;0,7172663;84
70;2;2;0,7172671;82
64;2;2;0,7172679;80
60;2;2;0,7172649;78
60;2;2;0,7172673;76
54;2;2;0,717265;74
50;2;2;0,7172611;72
50;2;2;0,7172616;70
44;2;2;0,7172604;68
40;2;2;0,7172558;66
40;2;2;0,7172566;64
34;2;2;0,7172547;62
30;2;2;0,717252;60
30;2;2;0,7172517;58
24;2;2;0,7172521;56
20;2;2;0,7172502;54
20;2;2;0,717251;52
16;2;2;0,7172503;50
10;2;2;0,7172469;48
10;2;2;0,7172469;46
6;2;2;0,7172465;44
Boss
