100;2;2;4,298337;100
94;2;2;1,29419;98
91;2;2;2,181353;96
90;2;2;2,164438;94
90;2;2;4,959396;92
84;2;2;3,141501;90
82;2;2;2,009268;88
80;2;2;2,179591;86
80;2;2;4,674901;84
74;2;2;2,812668;82
71;2;2;3,709415;80
70;2;2;1,212581;78
70;2;2;4,647565;76
64;2;2;2,445078;74
61;2;2;3,293718;72
60;2;2;1,139558;70
60;2;2;4,347648;68
54;2;2;3,988917;66
52;2;2;1,870714;64
50;2;2;1,913151;62
50;2;2;4,322247;60
42;2;2;1,052261;58
40;2;2;1,321978;56
40;2;2;1,052014;54
34;2;2;1,321827;52
30;2;2;1,051777;50
30;2;2;1,321684;48
24;2;2;1,051515;46
20;2;2;1,321548;44
20;2;2;1,051269;42
14;2;2;1,321398;40
10;2;2;1,051033;38
10;2;2;1,321255;36
4;2;2;1,050771;34
Boss
