100;3;15;48,66551;100
100;2;2;48,66551;100
100;2;2;48,66551;100
100;2;2;48,66551;100
100;3;15;48,66551;100
100;3;15;48,66551;100
100;2;2;48,66551;100
100;2;2;48,66551;100
100;3;15;48,66551;100
100;2;2;48,66551;100
100;3;15;48,66551;100
100;2;2;48,99884;100
100;2;2;48,99884;100
100;3;15;48,99884;100
100;3;15;48,99884;100
100;3;15;48,99884;100
100;2;2;49,33217;100
100;2;2;49,33217;100
100;2;2;49,33217;100
100;3;15;49,33217;100
100;2;2;49,33217;100
100;2;2;49,33217;100
100;2;2;49,33217;100
100;3;15;49,33217;100
100;2;2;49,33217;100
100;3;15;49,33217;100
100;2;2;49,6655;100
100;2;2;49,6655;100
100;2;2;49,6655;100
100;2;2;49,6655;100
100;3;15;49,6655;100
100;3;15;49,6655;100
100;2;2;49,99883;100
100;3;15;49,99883;100
100;3;15;49,99883;100
100;3;15;49,99883;100
100;3;15;49,99883;100
100;3;15;49,99883;100
100;3;15;49,99883;100
100;3;15;49,99883;100
100;2;2;50,33215;100
100;2;2;50,33215;100
100;3;15;50,33215;100
100;3;15;50,33215;100
100;2;2;50,33215;100
100;2;2;50,33215;100
100;2;2;50,33215;100
100;3;15;50,33215;100
100;3;15;50,33215;100
100;3;15;50,66548;100
100;2;2;50,66548;100
100;3;15;50,66548;100
100;2;2;50,66548;100
100;2;2;50,66548;100
100;3;15;50,66548;100
100;2;2;50,99881;100
100;2;2;50,99881;100
100;3;15;50,99881;100
100;2;2;50,99881;100
100;3;15;50,99881;100
100;3;15;50,99881;100
100;3;15;50,99881;100
100;2;2;51,33214;100
100;3;15;51,33214;100
100;2;2;51,33214;100
100;2;2;51,33214;100
100;2;2;51,66547;100
100;2;2;51,66547;100
100;2;2;51,66547;100
100;3;15;51,66547;100
100;2;2;51,66547;100
100;3;15;51,66547;100
100;3;15;51,66547;100
100;3;15;51,66547;100
100;3;15;51,66547;100
100;2;2;51,99879;100
100;2;2;51,99879;100
100;3;15;51,99879;100
100;3;15;51,99879;100
100;2;2;51,99879;100
100;2;2;51,99879;100
100;2;2;51,99879;100
100;2;2;52,33212;100
100;2;2;52,33212;100
100;2;2;52,33212;100
100;3;15;52,33212;100
100;2;2;52,33212;100
100;3;15;52,33212;100
100;3;15;52,33212;100
100;3;15;52,33212;100
100;3;15;52,33212;100
100;2;2;52,33212;100
100;3;15;52,66545;100
100;2;2;52,66545;100
100;2;2;52,66545;100
100;2;2;52,66545;100
100;2;2;52,66545;100
100;2;2;52,66545;100
100;3;15;52,66545;100
100;2;2;52,66545;100
100;3;15;52,99878;100
100;3;15;52,99878;100
100;3;15;52,99878;100
100;3;15;52,99878;100
100;3;15;52,99878;100
100;3;15;52,99878;100
100;2;2;52,99878;100
100;2;2;52,99878;100
100;2;2;53,33211;100
100;2;2;53,33211;100
100;3;15;53,33211;100
100;3;15;53,33211;100
100;3;15;53,33211;100
100;3;15;53,33211;100
100;2;2;53,33211;100
100;2;2;53,66544;100
100;3;15;53,66544;100
100;2;2;53,66544;100
100;2;2;53,66544;100
100;3;15;53,66544;100
100;3;15;53,99876;100
100;3;15;53,99876;100
100;2;2;53,99876;100
100;3;15;53,99876;100
100;2;2;53,99876;100
100;3;15;53,99876;100
100;3;15;53,99876;100
100;3;15;53,99876;100
100;2;2;53,99876;100
100;2;2;53,99876;100
100;2;2;53,99876;100
100;2;2;54,33209;100
100;3;15;54,33209;85
100;2;2;54,33209;85
100;3;15;54,33209;70
100;3;15;54,33209;55
100;3;15;54,33209;40
100;2;2;54,33209;40
100;2;2;54,33209;40
100;2;2;54,33209;40
100;2;2;54,33209;40
100;2;2;54,66542;40
100;3;15;54,66542;25
92;3;15;54,66542;10
84;3;15;54,66542;-5
Player
