Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
530,2.1959045,0.15959917,-1.0,6.0,-1.0
540,2.1958375,0.121241316,-1.0,6.0,-1.0
550,2.1957557,0.13243407,-1.0,6.0,-1.0
560,2.1958416,0.09811413,-1.0,6.0,-1.0
570,2.1957362,0.13746734,-1.0,6.0,-1.0
580,2.1957335,0.107933685,-1.0,6.0,-1.0
590,2.1957192,0.10852349,-1.0,6.0,-1.0
600,2.1959207,0.09602192,-1.0,6.0,-1.0
610,2.195932,0.18865745,-1.0,6.0,-1.0
620,2.1958332,0.115516245,-1.0,6.0,-1.0
630,2.195823,0.12333544,-1.0,6.0,-1.0
640,2.1957703,0.10345468,-1.0,6.0,-1.0
650,2.195885,0.16476192,-1.0,6.0,-1.0
660,2.1958127,0.12819865,-1.0,6.0,-1.0
670,2.195831,0.10566703,-1.0,6.0,-1.0
680,2.195888,0.103172705,-1.0,6.0,-1.0
690,2.1958547,0.18765281,-1.0,6.0,-1.0
700,2.1957953,0.13939294,-1.0,6.0,-1.0
710,2.1957324,0.11345453,-1.0,6.0,-1.0
720,2.195888,0.106707595,-1.0,6.0,-1.0
730,2.1958668,0.16927974,-1.0,6.0,-1.0
740,2.1958609,0.11897208,-1.0,6.0,-1.0
750,2.1958053,0.10814283,-1.0,6.0,-1.0
760,2.195779,0.1409494,-1.0,6.0,-1.0
770,2.1958005,0.1296013,-1.0,6.0,-1.0
780,2.19586,0.12228432,-1.0,6.0,-1.0
790,2.1957192,0.10238048,-1.0,6.0,-1.0
800,2.1958025,0.13625678,-1.0,6.0,-1.0
810,2.1958857,0.12810461,-1.0,6.0,-1.0
820,2.1958163,0.13993073,-1.0,6.0,-1.0
830,2.1956623,0.11744372,-1.0,6.0,-1.0
840,2.1957464,0.14175764,-1.0,6.0,-1.0
850,2.1959114,0.10748816,-1.0,6.0,-1.0
860,2.1957989,0.11949034,-1.0,6.0,-1.0
870,2.1958237,0.11609936,-1.0,6.0,-1.0
880,2.1957643,0.12101405,-1.0,6.0,-1.0
890,2.195875,0.1519024,-1.0,6.0,-1.0
900,2.195796,0.13790193,-1.0,6.0,-1.0
910,2.1958141,0.13970707,-1.0,6.0,-1.0
920,2.1959088,0.08287607,-1.0,6.0,-1.0
930,2.1958756,0.17146178,-1.0,6.0,-1.0
940,2.1957023,0.1272241,-1.0,6.0,-1.0
950,2.195669,0.10442563,-1.0,6.0,-1.0
960,2.1958628,0.1298144,-1.0,6.0,-1.0
970,2.195845,0.13408808,-1.0,6.0,-1.0
980,2.195808,0.11593804,-1.0,6.0,-1.0
990,2.1958005,0.08938817,-1.0,6.0,-1.0
1000,2.1958437,0.15554813,-1.0,6.0,-1.0
1010,2.1958048,0.16405994,-1.0,6.0,-1.0
1020,2.1957407,0.11351393,-1.0,6.0,-1.0
1030,2.1957848,0.11702731,-1.0,6.0,-1.0
1040,2.1957934,0.10066423,-1.0,6.0,-1.0
1050,2.195847,0.13256595,-1.0,6.0,-1.0
1060,2.1958761,0.14544451,-1.0,6.0,-1.0
1070,2.1958454,0.10736755,-1.0,6.0,-1.0
1080,2.19586,0.112057224,-1.0,6.0,-1.0
1090,2.1959283,0.1689415,-1.0,6.0,-1.0
1100,2.1958137,0.12335931,-1.0,6.0,-1.0
1110,2.195851,0.0902023,-1.0,6.0,-1.0
1120,2.1958392,0.16769138,-1.0,6.0,-1.0
1130,2.1959264,0.16067912,-1.0,6.0,-1.0
1140,2.1958206,0.123652056,-1.0,6.0,-1.0
1150,2.1958363,0.08367351,-1.0,6.0,-1.0
1160,2.1957338,0.15757717,-1.0,6.0,-1.0
1170,2.1958873,0.15312423,-1.0,6.0,-1.0
1180,2.195715,0.116402544,-1.0,6.0,-1.0
1190,2.1957324,0.09375664,-1.0,6.0,-1.0
1200,2.1958325,0.16999698,-1.0,6.0,-1.0
1210,2.1959105,0.15543139,-1.0,6.0,-1.0
1220,2.195869,0.14745955,-1.0,6.0,-1.0
1230,2.1956356,0.10661965,-1.0,6.0,-1.0
1240,2.1958396,0.11283291,-1.0,6.0,-1.0
1250,2.195801,0.12893908,-1.0,6.0,-1.0
1260,2.1957464,0.107806526,-1.0,6.0,-1.0
1270,2.1958656,0.119873405,-1.0,6.0,-1.0
1280,2.1959522,0.1610108,-1.0,6.0,-1.0
1290,2.1958284,0.15364514,-1.0,6.0,-1.0
1300,2.1957119,0.11339812,-1.0,6.0,-1.0
1310,2.1957567,0.093945004,-1.0,6.0,-1.0
1320,2.1957598,0.17086498,-1.0,6.0,-1.0
1330,2.1958778,0.17068519,-1.0,6.0,-1.0
1340,2.195779,0.14335859,-1.0,6.0,-1.0
1350,2.195693,0.10584507,-1.0,6.0,-1.0
1360,2.1957793,0.12090257,-1.0,6.0,-1.0
1370,2.195902,0.13762657,-1.0,6.0,-1.0
1380,2.1959274,0.1518933,-1.0,6.0,-1.0
1390,2.1957471,0.0927394,-1.0,6.0,-1.0
1400,2.1958716,0.10179073,-1.0,6.0,-1.0
1410,2.1958337,0.1566465,-1.0,6.0,-1.0
1420,2.1958055,0.1122887,-1.0,6.0,-1.0
1430,2.195794,0.12870818,-1.0,6.0,-1.0
1440,2.1957445,0.11833747,-1.0,6.0,-1.0
1450,2.1958172,0.14445077,-1.0,6.0,-1.0
1460,2.1958323,0.12191689,-1.0,6.0,-1.0
1470,2.1957982,0.10501062,-1.0,6.0,-1.0
1480,2.1957903,0.14781545,-1.0,6.0,-1.0
1490,2.195889,0.14884865,-1.0,6.0,-1.0
1500,2.1959198,0.13658543,-1.0,6.0,-1.0
1510,2.1957836,0.11731113,-1.0,6.0,-1.0
1520,2.195836,0.12637895,-1.0,6.0,-1.0
1530,2.1958075,0.120847195,-1.0,6.0,-1.0
1540,2.1958134,0.1154975,-1.0,6.0,-1.0
1550,2.1956232,0.11937195,-1.0,6.0,-1.0
1560,2.195819,0.12672651,-1.0,6.0,-1.0
1570,2.1959026,0.14945543,-1.0,6.0,-1.0
1580,2.195859,0.1122887,-1.0,6.0,-1.0
1590,2.195824,0.10744441,-1.0,6.0,-1.0
1600,2.1958625,0.12522578,-1.0,6.0,-1.0
1610,2.1958482,0.13542072,-1.0,6.0,-1.0
1620,2.1957846,0.106405035,-1.0,6.0,-1.0
1630,2.1957915,0.0915125,-1.0,6.0,-1.0
1640,2.195877,0.11867851,-1.0,6.0,-1.0
1650,2.195872,0.17474599,-1.0,6.0,-1.0
1660,2.1958506,0.111792,-1.0,6.0,-1.0
1670,2.1956694,0.118149064,-1.0,6.0,-1.0
1680,2.1958635,0.11973901,-1.0,6.0,-1.0
1690,2.1958704,0.14755775,-1.0,6.0,-1.0
1700,2.1958027,0.117918424,-1.0,6.0,-1.0
1710,2.1956816,0.117968135,-1.0,6.0,-1.0
1720,2.195714,0.11139428,-1.0,6.0,-1.0
1730,2.1958435,0.12792884,-1.0,6.0,-1.0
1740,2.195736,0.12369786,-1.0,6.0,-1.0
1750,2.1958225,0.10043901,-1.0,6.0,-1.0
1760,2.1958516,0.1686698,-1.0,6.0,-1.0
1770,2.1958244,0.1513968,-1.0,6.0,-1.0
1780,2.1959038,0.15225169,-1.0,6.0,-1.0
1790,2.1956065,0.112672664,-1.0,6.0,-1.0
1800,2.1959324,0.111550376,-1.0,6.0,-1.0
1810,2.19581,0.12942892,-1.0,6.0,-1.0
1820,2.1956873,0.13176136,-1.0,6.0,-1.0
1830,2.1957438,0.06196359,-1.0,6.0,-1.0
1840,2.1958013,0.024060281,-1.0,6.0,-1.0
1850,2.1959088,0.064868845,-1.0,6.0,-1.0
1860,2.1960762,0.078823544,-1.0,6.0,-1.0
1870,2.195635,0.054718614,-1.0,6.0,-1.0
1880,2.1958916,0.033079404,-1.0,6.0,-1.0
1890,2.195996,0.039307088,-1.0,6.0,-1.0
1900,2.1958287,0.05048371,-1.0,6.0,-1.0
1910,2.1956284,0.043436404,-1.0,6.0,-1.0
1920,2.1959026,0.070099875,-1.0,6.0,-1.0
1930,2.1959336,0.025147825,-1.0,6.0,-1.0
1940,2.1958044,0.05381535,-1.0,6.0,-1.0
1950,2.1956425,0.0429901,-1.0,6.0,-1.0
1960,2.1957314,0.0797496,-1.0,6.0,-1.0
1970,2.1959002,0.02809143,-1.0,6.0,-1.0
1980,2.1956728,0.029319622,-1.0,6.0,-1.0
1990,2.195685,0.050833423,-1.0,6.0,-1.0
2000,2.1957617,0.043542735,-1.0,6.0,-1.0
2010,2.1959925,0.07196892,-1.0,6.0,-1.0
2020,2.1958046,0.0533967,-1.0,6.0,-1.0
2030,2.1956797,0.03920734,-1.0,6.0,-1.0
2040,2.1958225,0.06059178,-1.0,6.0,-1.0
2050,2.1960216,0.03142436,-1.0,6.0,-1.0
2060,2.195963,0.07363616,-1.0,6.0,-1.0
2070,2.1956708,0.04717509,-1.0,6.0,-1.0
2080,2.1957905,0.041196108,-1.0,6.0,-1.0
2090,2.1958423,0.018689362,-1.0,6.0,-1.0
2100,2.1957111,0.037529938,-1.0,6.0,-1.0
2110,2.1956482,0.039979782,-1.0,6.0,-1.0
2120,2.1957712,0.035094123,-1.0,6.0,-1.0
2130,2.1959088,0.041107103,-1.0,6.0,-1.0
2140,2.1957693,0.03771768,-1.0,6.0,-1.0
2150,2.195719,0.05071124,-1.0,6.0,-1.0
2160,2.195769,0.042853914,-1.0,6.0,-1.0
2170,2.1958358,0.033090357,-1.0,6.0,-1.0
2180,2.1959217,0.05695369,-1.0,6.0,-1.0
2190,2.1956446,0.052697692,-1.0,6.0,-1.0
2200,2.195789,0.031671286,-1.0,6.0,-1.0
2210,2.1959188,0.044706043,-1.0,6.0,-1.0
2220,2.196003,0.070477426,-1.0,6.0,-1.0
2230,2.1957452,0.054124534,-1.0,6.0,-1.0
2240,2.1959758,0.062228724,-1.0,6.0,-1.0
2250,2.1960497,0.06315911,-1.0,6.0,-1.0
2260,2.1959546,0.055440698,-1.0,6.0,-1.0
2270,2.195768,0.06554813,-1.0,6.0,-1.0
2280,2.1957777,0.02073216,-1.0,6.0,-1.0
2290,2.1959374,0.036752224,-1.0,6.0,-1.0
2300,2.1957757,0.036635503,-1.0,6.0,-1.0
2310,2.1956794,0.049396083,-1.0,6.0,-1.0
2320,2.195794,0.054848194,-1.0,6.0,-1.0
2330,2.195841,0.040507507,-1.0,6.0,-1.0
2340,2.195818,0.03821384,-1.0,6.0,-1.0
2350,2.1957176,0.047356356,-1.0,6.0,-1.0
2360,2.1958234,0.06671937,-1.0,6.0,-1.0
2370,2.195987,0.045648623,-1.0,6.0,-1.0
2380,2.1957572,0.045203652,-1.0,6.0,-1.0
2390,2.1956584,0.039518014,-1.0,6.0,-1.0
2400,2.1958976,0.07328789,-1.0,6.0,-1.0
2410,2.1959267,0.023699528,-1.0,6.0,-1.0
2420,2.1958117,0.055102035,-1.0,6.0,-1.0
2430,2.195757,0.051811855,-1.0,6.0,-1.0
2440,2.1957316,0.028304532,-1.0,6.0,-1.0
2450,2.1959214,0.039968643,-1.0,6.0,-1.0
2460,2.19572,0.04233082,-1.0,6.0,-1.0
2470,2.1955729,0.017167712,-1.0,6.0,-1.0
2480,2.1958373,0.03992469,-1.0,6.0,-1.0
2490,2.1959143,0.04950422,-1.0,6.0,-1.0
2500,2.1958804,0.05373063,-1.0,6.0,-1.0
2510,2.1957917,0.06673865,-1.0,6.0,-1.0
2520,2.1957798,0.030203678,-1.0,6.0,-1.0
2530,2.1957643,0.041269016,-1.0,6.0,-1.0
2540,2.1956985,0.035399575,-1.0,6.0,-1.0
2550,2.1957276,0.046743374,-1.0,6.0,-1.0
2560,2.1958475,0.03676442,-1.0,6.0,-1.0
2570,2.195847,0.046670496,-1.0,6.0,-1.0
2580,2.1958735,0.05774813,-1.0,6.0,-1.0
2590,2.1956327,0.044586807,-1.0,6.0,-1.0
2600,2.1957674,0.05015288,-1.0,6.0,-1.0
2610,2.1959722,0.042840015,-1.0,6.0,-1.0
2620,2.1958127,0.05116645,-1.0,6.0,-1.0
2630,2.1956828,0.058848802,-1.0,6.0,-1.0
2640,2.195886,0.044881023,-1.0,6.0,-1.0
2650,2.1958733,0.041556258,-1.0,6.0,-1.0
2660,2.195718,0.023998374,-1.0,6.0,-1.0
2670,2.1959054,0.07678511,-1.0,6.0,-1.0
2680,2.1959062,0.049220197,-1.0,6.0,-1.0
2690,2.1959012,0.031866264,-1.0,6.0,-1.0
2700,2.1958532,0.04080169,-1.0,6.0,-1.0
2710,2.1957242,0.03251518,-1.0,6.0,-1.0
2720,2.1957967,0.05950354,-1.0,6.0,-1.0
2730,2.1958551,0.014607362,-1.0,6.0,-1.0
2740,2.1957724,0.038248945,-1.0,6.0,-1.0
2750,2.1955764,0.03496145,-1.0,6.0,-1.0
2760,2.195798,0.047499433,-1.0,6.0,-1.0
2770,2.1960528,0.04488485,-1.0,6.0,-1.0
2780,2.195817,0.030526014,-1.0,6.0,-1.0
2790,2.1956542,0.04925816,-1.0,6.0,-1.0
2800,2.1957974,0.05258312,-1.0,6.0,-1.0
2810,2.1959093,0.04471673,-1.0,6.0,-1.0
2820,2.1957245,0.037838094,-1.0,6.0,-1.0
2830,2.1956363,0.044741523,-1.0,6.0,-1.0
2840,2.1957548,0.020315582,-1.0,6.0,-1.0
2850,2.1958344,0.038051173,-1.0,6.0,-1.0
2860,2.195879,0.056254454,-1.0,6.0,-1.0
2870,2.1956482,0.04721843,-1.0,6.0,-1.0
2880,2.1958761,0.053388413,-1.0,6.0,-1.0
2890,2.195934,0.03979539,-1.0,6.0,-1.0
2900,2.195817,0.04888945,-1.0,6.0,-1.0
2910,2.1956456,0.033070203,-1.0,6.0,-1.0
2920,2.1957772,0.056475304,-1.0,6.0,-1.0
2930,2.1958315,0.048464347,-1.0,6.0,-1.0
2940,2.1957552,0.0497522,-1.0,6.0,-1.0
2950,2.1956465,0.055550814,-1.0,6.0,-1.0
2960,2.195801,0.042444587,-1.0,6.0,-1.0
2970,2.195904,0.048628237,-1.0,6.0,-1.0
2980,2.1958265,0.039227195,-1.0,6.0,-1.0
2990,2.1956427,0.03795219,-1.0,6.0,-1.0
3000,2.1957667,0.03936265,-1.0,6.0,-1.0
3010,2.195851,0.050843265,-1.0,6.0,-1.0
3020,2.1957738,0.056799076,-1.0,6.0,-1.0
3030,2.195668,0.039748315,-1.0,6.0,-1.0
3040,2.1957593,0.050666146,-1.0,6.0,-1.0
3050,2.1959085,0.0559718,-1.0,6.0,-1.0
3060,2.1958134,0.049001183,-1.0,6.0,-1.0
3070,2.1956694,0.04695105,-1.0,6.0,-1.0
3080,2.1958368,0.05309605,-1.0,6.0,-1.0
3090,2.1960213,0.052219268,-1.0,6.0,-1.0
3100,2.195854,0.047022507,-1.0,6.0,-1.0
3110,2.1958764,0.07982984,-1.0,6.0,-1.0
3120,2.1957943,0.027215078,-1.0,6.0,-1.0
3130,2.195894,0.057168383,-1.0,6.0,-1.0
3140,2.1958675,0.048611965,-1.0,6.0,-1.0
3150,2.1957414,0.042851437,-1.0,6.0,-1.0
3160,2.1958687,0.05191907,-1.0,6.0,-1.0
3170,2.1958678,0.04503584,-1.0,6.0,-1.0
3180,2.1957505,0.04342741,-1.0,6.0,-1.0
3190,2.195728,0.04677348,-1.0,6.0,-1.0
3200,2.195838,0.05365416,-1.0,6.0,-1.0
3210,2.1959085,0.043482404,-1.0,6.0,-1.0
3220,2.1958132,0.05327603,-1.0,6.0,-1.0
3230,2.1956177,0.042555302,-1.0,6.0,-1.0
3240,2.195716,0.050955676,-1.0,6.0,-1.0
3250,2.195858,0.036581386,-1.0,6.0,-1.0
3260,2.1956656,0.016627831,-1.0,6.0,-1.0
3270,2.1957448,0.05737796,-1.0,6.0,-1.0
3280,2.1957493,0.017966105,-1.0,6.0,-1.0
3290,2.1959052,0.0485703,-1.0,6.0,-1.0
3300,2.1958246,0.043256935,-1.0,6.0,-1.0
3310,2.195617,0.03679348,-1.0,6.0,-1.0
3320,2.195746,0.05332078,-1.0,6.0,-1.0
3330,2.1958876,0.039170496,-1.0,6.0,-1.0
3340,2.1958475,0.03811397,-1.0,6.0,-1.0
3350,2.19564,0.044795025,-1.0,6.0,-1.0
3360,2.1957905,0.025512703,-1.0,6.0,-1.0
3370,2.195857,0.046907812,-1.0,6.0,-1.0
3380,2.1958053,0.039274573,-1.0,6.0,-1.0
3390,2.19568,0.053326312,-1.0,6.0,-1.0
3400,2.1957715,0.037697047,-1.0,6.0,-1.0
3410,2.1958668,0.032646615,-1.0,6.0,-1.0
3420,2.1957939,0.040163703,-1.0,6.0,-1.0
3430,2.195632,0.04778992,-1.0,6.0,-1.0
3440,2.1957474,0.055580467,-1.0,6.0,-1.0
3450,2.1959004,0.053018313,-1.0,6.0,-1.0
3460,2.195741,0.03823473,-1.0,6.0,-1.0
3470,2.1957276,0.06374115,-1.0,6.0,-1.0
3480,2.1957967,0.047319215,-1.0,6.0,-1.0
3490,2.1959028,0.032763477,-1.0,6.0,-1.0
3500,2.1957047,0.050947756,-1.0,6.0,-1.0
3510,2.1956472,0.035741035,-1.0,6.0,-1.0
3520,2.1958344,0.06354187,-1.0,6.0,-1.0
3530,2.1958458,0.022224734,-1.0,6.0,-1.0
3540,2.1958742,0.059200887,-1.0,6.0,-1.0
3550,2.1957104,0.057579834,-1.0,6.0,-1.0
3560,2.1957707,0.0057365717,-1.0,6.0,-1.0
3570,2.19583,0.046085108,-1.0,6.0,-1.0
3580,2.195754,0.021791743,-1.0,6.0,-1.0
3590,2.1956117,0.054704037,-1.0,6.0,-1.0
3600,2.1959696,0.05720205,-1.0,6.0,-1.0
3610,2.1958623,0.030927775,-1.0,6.0,-1.0
3620,2.1957347,0.038607102,-1.0,6.0,-1.0
3630,2.1956646,0.05742048,-1.0,6.0,-1.0
3640,2.1957927,0.032085437,-1.0,6.0,-1.0
3650,2.195609,-0.010171995,-1.0,6.0,-1.0
3660,2.1953192,-0.046084292,-1.0,6.0,-1.0
3670,2.1951532,-0.019299619,-1.0,6.0,-1.0
3680,2.195322,-0.07263227,-1.0,6.0,-1.0
3690,2.195441,-0.07417926,-1.0,6.0,-1.0
3700,2.1952667,-0.05242338,-1.0,6.0,-1.0
3710,2.1952205,-0.019913929,-1.0,6.0,-1.0
3720,2.195314,-0.045171335,-1.0,6.0,-1.0
3730,2.1954603,-0.07973703,-1.0,6.0,-1.0
3740,2.1952543,-0.05677733,-1.0,6.0,-1.0
3750,2.1950212,-0.02529606,-1.0,6.0,-1.0
3760,2.1954024,-0.037881188,-1.0,6.0,-1.0
3770,2.1954935,-0.06066725,-1.0,6.0,-1.0
3780,2.1953685,-0.044606395,-1.0,6.0,-1.0
3790,2.195089,-0.023386518,-1.0,6.0,-1.0
3800,2.195284,-0.067633346,-1.0,6.0,-1.0
3810,2.1954572,-0.08026398,-1.0,6.0,-1.0
3820,2.1952286,-0.054286394,-1.0,6.0,-1.0
3830,2.195081,-0.0414069,-1.0,6.0,-1.0
3840,2.19536,-0.055695307,-1.0,6.0,-1.0
3850,2.1953993,-0.07763178,-1.0,6.0,-1.0
3860,2.1952844,-0.04847057,-1.0,6.0,-1.0
3870,2.1950693,-0.04129086,-1.0,6.0,-1.0
3880,2.1952884,-0.064976424,-1.0,6.0,-1.0
3890,2.1955385,-0.070210375,-1.0,6.0,-1.0
3900,2.1953573,-0.038081832,-1.0,6.0,-1.0
3910,2.19505,-0.033067137,-1.0,6.0,-1.0
3920,2.19539,-0.051102072,-1.0,6.0,-1.0
3930,2.1954954,-0.06578163,-1.0,6.0,-1.0
3940,2.1952603,-0.052469544,-1.0,6.0,-1.0
3950,2.195131,-0.025844947,-1.0,6.0,-1.0
3960,2.195284,-0.05327468,-1.0,6.0,-1.0
3970,2.195494,-0.0779785,-1.0,6.0,-1.0
3980,2.195403,-0.04002461,-1.0,6.0,-1.0
3990,2.1952446,-0.016457146,-1.0,6.0,-1.0
4000,2.195302,-0.051656656,-1.0,6.0,-1.0
4010,2.1954424,-0.06477803,-1.0,6.0,-1.0
4020,2.1953096,-0.05171052,-1.0,6.0,-1.0
4030,2.1950734,-0.02037706,-1.0,6.0,-1.0
4040,2.1956108,-0.048644826,-1.0,6.0,-1.0
4050,2.1955113,-0.054911237,-1.0,6.0,-1.0
4060,2.195262,-0.046699733,-1.0,6.0,-1.0
4070,2.1951888,-0.026790963,-1.0,6.0,-1.0
4080,2.1952124,-0.061346795,-1.0,6.0,-1.0
4090,2.1954951,-0.07545551,-1.0,6.0,-1.0
4100,2.195462,-0.037539944,-1.0,6.0,-1.0
4110,2.1953185,0.0046877232,-1.0,6.0,-1.0
4120,2.1952434,-0.059627265,-1.0,6.0,-1.0
4130,2.195416,-0.07649626,-1.0,6.0,-1.0
4140,2.1952562,-0.057766527,-1.0,6.0,-1.0
4150,2.1951082,-0.031902328,-1.0,6.0,-1.0
4160,2.1953857,-0.04832033,-1.0,6.0,-1.0
4170,2.195437,-0.067627914,-1.0,6.0,-1.0
4180,2.1954432,-0.039537,-1.0,6.0,-1.0
4190,2.1951716,-0.016713742,-1.0,6.0,-1.0
4200,2.1953917,-0.04693838,-1.0,6.0,-1.0
4210,2.1954634,-0.09013345,-1.0,6.0,-1.0
4220,2.1954799,-0.010182558,-1.0,6.0,-1.0
4230,2.1950746,-0.03372113,-1.0,6.0,-1.0
4240,2.195258,-0.06890218,-1.0,6.0,-1.0
4250,2.1955419,-0.06967894,-1.0,6.0,-1.0
4260,2.1952791,-0.05070404,-1.0,6.0,-1.0
4270,2.195032,-0.035150345,-1.0,6.0,-1.0
4280,2.1953268,-0.04690909,-1.0,6.0,-1.0
4290,2.1954105,-0.07407428,-1.0,6.0,-1.0
4300,2.1953647,-0.04615795,-1.0,6.0,-1.0
4310,2.1953287,-0.006622425,-1.0,6.0,-1.0
4320,2.1953874,-0.04653755,-1.0,6.0,-1.0
4330,2.195458,-0.08129472,-1.0,6.0,-1.0
4340,2.1952858,-0.050301787,-1.0,6.0,-1.0
4350,2.1953192,-0.013955284,-1.0,6.0,-1.0
4360,2.1952734,-0.043362625,-1.0,6.0,-1.0
4370,2.1953208,-0.091385245,-1.0,6.0,-1.0
4380,2.1952426,-0.06990032,-1.0,6.0,-1.0
4390,2.1951423,-0.030851891,-1.0,6.0,-1.0
4400,2.195263,-0.06629704,-1.0,6.0,-1.0
4410,2.1954014,-0.081891924,-1.0,6.0,-1.0
4420,2.1953535,-0.045425832,-1.0,6.0,-1.0
4430,2.1950665,-0.032795988,-1.0,6.0,-1.0
4440,2.195251,-0.05666537,-1.0,6.0,-1.0
4450,2.1953697,-0.08686009,-1.0,6.0,-1.0
4460,2.1952448,-0.05224763,-1.0,6.0,-1.0
4470,2.1951764,-0.024616996,-1.0,6.0,-1.0
4480,2.195406,-0.058826044,-1.0,6.0,-1.0
4490,2.195454,-0.078144,-1.0,6.0,-1.0
4500,2.1954596,-0.039151326,-1.0,6.0,-1.0
4510,2.1951425,-0.02941147,-1.0,6.0,-1.0
4520,2.1952143,-0.05059529,-1.0,6.0,-1.0
4530,2.1954324,-0.081430465,-1.0,6.0,-1.0
4540,2.1954024,-0.034295004,-1.0,6.0,-1.0
4550,2.1952436,-0.013247193,-1.0,6.0,-1.0
4560,2.1952643,-0.051832072,-1.0,6.0,-1.0
4570,2.1955376,-0.06715525,-1.0,6.0,-1.0
4580,2.1954181,-0.044046044,-1.0,6.0,-1.0
4590,2.1951299,-0.029148556,-1.0,6.0,-1.0
4600,2.1952133,-0.05266758,-1.0,6.0,-1.0
4610,2.1953747,-0.069131196,-1.0,6.0,-1.0
4620,2.1952567,-0.058368675,-1.0,6.0,-1.0
4630,2.1951053,-0.0371565,-1.0,6.0,-1.0
4640,2.1954515,-0.04043682,-1.0,6.0,-1.0
4650,2.1957045,-0.081929244,-1.0,6.0,-1.0
4660,2.195437,-0.070894144,-1.0,6.0,-1.0
4670,2.1953485,-0.0043610036,-1.0,6.0,-1.0
4680,2.195259,-0.061416943,-1.0,6.0,-1.0
4690,2.1956365,-0.060012102,-1.0,6.0,-1.0
4700,2.195549,0.00023130886,-1.0,6.0,-1.0
4710,2.1953335,-0.03111502,-1.0,6.0,-1.0
4720,2.1953855,-0.016817153,-1.0,6.0,-1.0
4730,2.1955054,-0.08583828,-1.0,6.0,-1.0
4740,2.1955414,-0.038716525,-1.0,6.0,-1.0
4750,2.1952255,-0.01125021,-1.0,6.0,-1.0
4760,2.1952596,-0.059276525,-1.0,6.0,-1.0
4770,2.195478,-0.07750089,-1.0,6.0,-1.0
4780,2.1955512,-0.020176882,-1.0,6.0,-1.0
4790,2.195289,-0.021319529,-1.0,6.0,-1.0
4800,2.1952832,-0.07034216,-1.0,6.0,-1.0
4810,2.1954117,-0.07891888,-1.0,6.0,-1.0
