Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward 
10770,2.1855745,-0.4957151,-1.0,6.0,-1.0
10780,2.1858847,-0.48068646,-1.0,6.0,-1.0
10790,2.1858149,-0.5676975,-1.0,6.0,-1.0
10800,2.1856682,-0.54998946,-1.0,6.0,-1.0
10810,2.1859546,-0.54430217,-1.0,6.0,-1.0
10820,2.1858552,-0.49109492,-1.0,6.0,-1.0
10830,2.1856105,-0.4835547,-1.0,6.0,-1.0
10840,2.1855128,-0.55161506,-1.0,6.0,-1.0
10850,2.185742,-0.5182457,-1.0,6.0,-1.0
10860,2.1858563,-0.45281935,-1.0,6.0,-1.0
10870,2.1856966,-0.5263417,-1.0,6.0,-1.0
10880,2.1855497,-0.5666352,-1.0,6.0,-1.0
10890,2.186233,-0.56532544,-1.0,6.0,-1.0
10900,2.1857207,-0.47755364,-1.0,6.0,-1.0
10910,2.1859045,-0.5170485,-1.0,6.0,-1.0
10920,2.1855888,-0.57299656,-1.0,6.0,-1.0
10930,2.1856627,-0.52878433,-1.0,6.0,-1.0
10940,2.1823425,-0.45866048,-1.0,6.0,-1.0
10950,2.169065,-0.58096164,-1.0,6.0,-1.0
10960,2.168783,-0.6126601,-1.0,6.0,-1.0
10970,2.1692424,-0.61390686,-1.0,6.0,-1.0
10980,2.1694815,-0.54818815,-1.0,6.0,-1.0
10990,2.16881,-0.6039118,-1.0,6.0,-1.0
11000,2.1698623,-0.68581295,-1.0,6.0,-1.0
11010,2.1693656,-0.6276859,-1.0,6.0,-1.0
11020,2.1701584,-0.5793172,-1.0,6.0,-1.0
11030,2.1692057,-0.63983244,-1.0,6.0,-1.0
11040,2.1687195,-0.6322469,-1.0,6.0,-1.0
11050,2.1695814,-0.61701655,-1.0,6.0,-1.0
11060,2.1695387,-0.4966685,-1.0,6.0,-1.0
11070,2.1688583,-0.5680306,-1.0,6.0,-1.0
11080,2.1695116,-0.6694107,-1.0,6.0,-1.0
11090,2.1690257,-0.55874956,-1.0,6.0,-1.0
11100,2.1697352,-0.56700844,-1.0,6.0,-1.0
11110,2.1696239,-0.61859274,-1.0,6.0,-1.0
11120,2.1690679,-0.6699774,-1.0,6.0,-1.0
11130,2.1688745,-0.5898391,-1.0,6.0,-1.0
11140,2.1699615,-0.5376007,-1.0,6.0,-1.0
11150,2.169716,-0.6615907,-1.0,6.0,-1.0
11160,2.169083,-0.6800966,-1.0,6.0,-1.0
11170,2.169533,-0.62914264,-1.0,6.0,-1.0
11180,2.1692374,-0.5469398,-1.0,6.0,-1.0
11190,2.1696672,-0.59540695,-1.0,6.0,-1.0
11200,2.1690214,-0.67828655,-1.0,6.0,-1.0
11210,2.1689835,-0.58239007,-1.0,6.0,-1.0
11220,2.1702352,-0.5754445,-1.0,6.0,-1.0
11230,2.169032,-0.6227777,-1.0,6.0,-1.0
11240,2.1698215,-0.64552236,-1.0,6.0,-1.0
11250,2.1693988,-0.4973376,1.0,6.0,1.0
11260,2.1701107,-0.5788968,-1.0,6.0,-1.0
11270,2.1693563,-0.6222433,-1.0,6.0,-1.0
11280,2.1688948,-0.6629267,-1.0,6.0,-1.0
11290,2.169961,-0.6537296,-1.0,6.0,-1.0
11300,2.170584,-0.607853,-1.0,6.0,-1.0
11310,2.1697035,-0.6346325,-1.0,6.0,-1.0
11320,2.169045,-0.6208083,-1.0,6.0,-1.0
11330,2.1704164,-0.6746858,-1.0,6.0,-1.0
11340,2.169932,-0.5798021,-1.0,6.0,-1.0
11350,2.169513,-0.6152915,-1.0,6.0,-1.0
11360,2.1688619,-0.6578261,-1.0,6.0,-1.0
11370,2.1695507,-0.63097274,-1.0,6.0,-1.0
11380,2.1696708,-0.4948965,0.0,6.0,1.0
11390,2.1697025,-0.60570306,-1.0,6.0,-1.0
11400,2.169748,-0.71575636,-1.0,6.0,-1.0
11410,2.169136,-0.60216916,-1.0,6.0,-1.0
11420,2.1697109,-0.48912874,-1.0,6.0,-1.0
11430,2.1692076,-0.60949886,-1.0,6.0,-1.0
11440,2.1697993,-0.7063015,-1.0,6.0,-1.0
11450,2.1694605,-0.63016784,-1.0,6.0,-1.0
11460,2.1696322,-0.5603797,-1.0,6.0,-1.0
11470,2.1698804,-0.6521859,-1.0,6.0,-1.0
11480,2.1695945,-0.7187469,-1.0,6.0,-1.0
11490,2.1693077,-0.5105033,-1.0,6.0,-1.0
11500,2.169667,-0.5804601,-1.0,6.0,-1.0
11510,2.169674,-0.5927768,-1.0,6.0,-1.0
11520,2.1687214,-0.65042275,-1.0,6.0,-1.0
11530,2.1694593,-0.5079748,1.0,6.0,1.0
11540,2.1694412,-0.55759984,-1.0,6.0,-1.0
11550,2.1692114,-0.6198656,-1.0,6.0,-1.0
11560,2.1689553,-0.6706173,-1.0,6.0,-1.0
11570,2.1696098,-0.6278819,-1.0,6.0,-1.0
11580,2.1692536,-0.5430602,-1.0,6.0,-1.0
11590,2.169028,-0.5680306,-1.0,6.0,-1.0
11600,2.169127,-0.5652744,-1.0,6.0,-1.0
11610,2.1689026,-0.5472351,-1.0,6.0,-1.0
11620,2.1692822,-0.5404696,-1.0,6.0,-1.0
11630,2.1698172,-0.60470164,-1.0,6.0,-1.0
11640,2.169257,-0.69222593,-1.0,6.0,-1.0
11650,2.168813,-0.5434576,-1.0,6.0,-1.0
11660,2.1696033,-0.5720665,-1.0,6.0,-1.0
11670,2.170843,-0.6266448,-1.0,6.0,-1.0
11680,2.169448,-0.7109804,-1.0,6.0,-1.0
11690,2.1699197,-0.6711165,-1.0,6.0,-1.0
11700,2.169876,-0.589993,-1.0,6.0,-1.0
11710,2.1689856,-0.6137071,-1.0,6.0,-1.0
11720,2.1688018,-0.6277818,-1.0,6.0,-1.0
11730,2.1696074,-0.6436707,-1.0,6.0,-1.0
11740,2.169737,-0.57563007,-1.0,6.0,-1.0
11750,2.1691334,-0.56573427,-1.0,6.0,-1.0
11760,2.1694145,-0.67840165,-1.0,6.0,-1.0
11770,2.1694584,-0.6202325,-1.0,6.0,-1.0
11780,2.1701257,-0.60320956,-1.0,6.0,-1.0
11790,2.169238,-0.58075476,-1.0,6.0,-1.0
11800,2.1694198,-0.6900773,-1.0,6.0,-1.0
11810,2.1692553,-0.57848406,-1.0,6.0,-1.0
11820,2.16948,-0.48685154,-1.0,6.0,-1.0
11830,2.1694057,-0.6178136,-1.0,6.0,-1.0
11840,2.1690097,-0.59265536,-1.0,6.0,-1.0
11850,2.1690505,-0.5655021,-1.0,6.0,-1.0
11860,2.1699803,-0.5888777,-1.0,6.0,-1.0
11870,2.1689234,-0.59846354,-1.0,6.0,-1.0
11880,2.168892,-0.6334836,-1.0,6.0,-1.0
11890,2.1689456,-0.58718807,-1.0,6.0,-1.0
11900,2.169554,-0.54395765,-1.0,6.0,-1.0
11910,2.169832,-0.628885,-1.0,6.0,-1.0
11920,2.168843,-0.6540397,-1.0,6.0,-1.0
11930,2.1693223,-0.62377167,-1.0,6.0,-1.0
11940,2.1702306,-0.5933438,-1.0,6.0,-1.0
11950,2.1696293,-0.62742496,-1.0,6.0,-1.0
11960,2.1693215,-0.6980335,-1.0,6.0,-1.0
11970,2.1691933,-0.60824186,-1.0,6.0,-1.0
11980,2.1697161,-0.57120806,-1.0,6.0,-1.0
11990,2.1692648,-0.60401934,-1.0,6.0,-1.0
12000,2.1689913,-0.6701649,-1.0,6.0,-1.0
12010,2.1689837,-0.55720484,-1.0,6.0,-1.0
12020,2.170431,-0.5828342,-1.0,6.0,-1.0
12030,2.1696062,-0.6563571,-1.0,6.0,-1.0
12040,2.1693137,-0.6864829,-1.0,6.0,-1.0
12050,2.170485,-0.67836785,-1.0,6.0,-1.0
12060,2.1700897,-0.60436255,-1.0,6.0,-1.0
12070,2.1694977,-0.50298154,-1.0,6.0,-1.0
12080,2.1686969,-0.6374438,-1.0,6.0,-1.0
12090,2.1693623,-0.62243795,-1.0,6.0,-1.0
12100,2.1702204,-0.56021184,-1.0,6.0,-1.0
12110,2.1688912,-0.64475024,-1.0,6.0,-1.0
12120,2.168813,-0.5878048,-1.0,6.0,-1.0
12130,2.1695716,-0.62112,-1.0,6.0,-1.0
12140,2.1705225,-0.63242775,-1.0,6.0,-1.0
12150,2.168862,-0.61585915,-1.0,6.0,-1.0
12160,2.1690106,-0.5997651,-1.0,6.0,-1.0
12170,2.1687994,-0.54535055,-1.0,6.0,-1.0
12180,2.1697295,-0.57268834,-1.0,6.0,-1.0
12190,2.1695676,-0.5834938,-1.0,6.0,-1.0
12200,2.1691165,-0.70192456,-1.0,6.0,-1.0
12210,2.1691556,-0.5810872,-1.0,6.0,-1.0
12220,2.1708364,-0.6236723,-1.0,6.0,-1.0
12230,2.1685157,-0.6232424,1.0,5.0,0.0
12240,2.1689432,-0.5888102,-1.0,6.0,-1.0
12250,2.169922,-0.6583214,-1.0,6.0,-1.0
12260,2.1706092,-0.6013903,-1.0,6.0,-1.0
12270,2.169478,-0.7165022,-1.0,6.0,-1.0
12280,2.1704128,-0.6755048,-1.0,6.0,-1.0
12290,2.1697774,-0.653399,-1.0,6.0,-1.0
12300,2.169818,-0.5851957,-1.0,6.0,-1.0
12310,2.169696,-0.67810386,-1.0,6.0,-1.0
12320,2.169042,-0.5612761,-1.0,6.0,-1.0
12330,2.1692395,-0.61401623,-1.0,6.0,-1.0
12340,2.169396,-0.56903064,-1.0,6.0,-1.0
12350,2.1689246,-0.6088963,-1.0,6.0,-1.0
12360,2.1690264,-0.58972347,-1.0,6.0,-1.0
12370,2.1689308,-0.54336613,-1.0,6.0,-1.0
12380,2.1698587,-0.58652097,-1.0,6.0,-1.0
12390,2.1688232,-0.63895386,-1.0,6.0,-1.0
12400,2.169447,-0.6457312,-1.0,6.0,-1.0
12410,2.1689959,-0.56933606,-1.0,6.0,-1.0
12420,2.1695874,-0.5611513,-1.0,6.0,-1.0
12430,2.1697218,-0.69787836,-1.0,6.0,-1.0
12440,2.1695223,-0.4973376,1.0,6.0,1.0
12450,2.1698337,-0.6686399,-1.0,6.0,-1.0
12460,2.1703436,-0.5838759,-1.0,6.0,-1.0
12470,2.1692739,-0.71552736,-1.0,6.0,-1.0
12480,2.169121,-0.55366045,-1.0,6.0,-1.0
12490,2.1696978,-0.63317454,-1.0,6.0,-1.0
12500,2.169801,-0.5922281,-1.0,6.0,-1.0
12510,2.1686842,-0.64344144,-1.0,6.0,-1.0
12520,2.169815,-0.622278,-1.0,6.0,-1.0
12530,2.1702697,-0.6817725,-1.0,6.0,-1.0
12540,2.1698897,-0.5711158,-1.0,6.0,-1.0
12550,2.1689398,-0.622644,-1.0,6.0,-1.0
12560,2.16977,-0.4998548,1.0,6.0,1.0
12570,2.1697652,-0.64809656,-1.0,6.0,-1.0
12580,2.1706092,-0.6179747,-1.0,6.0,-1.0
12590,2.1691766,-0.6909642,-1.0,6.0,-1.0
12600,2.1690931,-0.59557575,-1.0,6.0,-1.0
12610,2.1690812,-0.5648888,-1.0,6.0,-1.0
12620,2.170419,-0.60614616,-1.0,6.0,-1.0
12630,2.1689801,-0.65795463,-1.0,6.0,-1.0
12640,2.170406,-0.68357766,-1.0,6.0,-1.0
12650,2.1699603,-0.65908754,-1.0,6.0,-1.0
12660,2.1710775,-0.6041623,-1.0,6.0,-1.0
12670,2.1691809,-0.70053726,-1.0,6.0,-1.0
12680,2.1693795,-0.62543386,-1.0,6.0,-1.0
12690,2.1693673,-0.6281666,-1.0,6.0,-1.0
12700,2.169629,-0.5494147,-1.0,6.0,-1.0
12710,2.1691961,-0.5891275,-1.0,6.0,-1.0
12720,2.1697428,-0.6628697,-1.0,6.0,-1.0
12730,2.1695645,-0.63098073,-1.0,6.0,-1.0
12740,2.1702006,-0.5672115,-1.0,6.0,-1.0
12750,2.1692996,-0.7162543,-1.0,6.0,-1.0
12760,2.1688418,-0.5445573,-1.0,6.0,-1.0
12770,2.1452513,-0.62742937,-1.0,6.0,-1.0
12780,2.1469517,-0.66360784,-1.0,6.0,-1.0
12790,2.1450033,-0.7398665,-1.0,6.0,-1.0
12800,2.1463125,-0.7087663,-1.0,6.0,-1.0
12810,2.146259,-0.70848954,-1.0,6.0,-1.0
12820,2.1466668,-0.63731986,-1.0,6.0,-1.0
12830,2.1446793,-0.738156,-1.0,6.0,-1.0
12840,2.1464818,-0.7290802,-1.0,6.0,-1.0
12850,2.1456158,-0.71644396,-1.0,6.0,-1.0
12860,2.1473718,-0.6630309,-1.0,6.0,-1.0
12870,2.1441662,-0.7214648,-1.0,6.0,-1.0
12880,2.145386,-0.6873051,-1.0,6.0,-1.0
12890,2.1448739,-0.6614644,-1.0,6.0,-1.0
12900,2.146178,-0.64669394,-1.0,6.0,-1.0
12910,2.1444025,-0.68868583,-1.0,6.0,-1.0
12920,2.1446826,-0.5391284,1.0,6.0,1.0
12930,2.14507,-0.68025875,-1.0,6.0,-1.0
12940,2.1474326,-0.68463326,-1.0,6.0,-1.0
12950,2.1452327,-0.7820503,-1.0,6.0,-1.0
12960,2.145044,-0.66871536,-1.0,6.0,-1.0
12970,2.145343,-0.7006065,-1.0,6.0,-1.0
12980,2.144808,-0.6085469,-1.0,6.0,-1.0
12990,2.1443744,-0.6976347,-1.0,6.0,-1.0
13000,2.1445866,-0.6517937,-1.0,6.0,-1.0
13010,2.1461418,-0.7081555,-1.0,6.0,-1.0
13020,2.1463027,-0.6523889,-1.0,6.0,-1.0
13030,2.144113,-0.687334,-1.0,6.0,-1.0
13040,2.1440518,-0.58883286,-1.0,6.0,-1.0
13050,2.146309,-0.7074945,-1.0,6.0,-1.0
13060,2.1467438,-0.6465046,-1.0,6.0,-1.0
13070,2.1441705,-0.71854705,-1.0,6.0,-1.0
13080,2.1447468,-0.6851603,-1.0,6.0,-1.0
13090,2.1465614,-0.7042687,-1.0,6.0,-1.0
13100,2.14819,-0.6727224,-1.0,6.0,-1.0
13110,2.1452608,-0.77512234,-1.0,6.0,-1.0
13120,2.1456735,-0.73191226,-1.0,6.0,-1.0
13130,2.145255,-0.6826731,-1.0,6.0,-1.0
13140,2.1480954,-0.6569975,-1.0,6.0,-1.0
13150,2.1446612,-0.76911813,-1.0,6.0,-1.0
13160,2.14685,-0.715737,-1.0,6.0,-1.0
13170,2.1459706,-0.75279593,-1.0,6.0,-1.0
13180,2.1450682,-0.5388532,-1.0,6.0,-1.0
13190,2.14574,-0.7618032,-1.0,6.0,-1.0
13200,2.145241,-0.7070699,-1.0,6.0,-1.0
13210,2.1453757,-0.68516517,-1.0,6.0,-1.0
13220,2.1459231,-0.63126785,-1.0,6.0,-1.0
13230,2.1446805,-0.7214392,-1.0,6.0,-1.0
13240,2.1443098,-0.64460945,-1.0,6.0,-1.0
13250,2.1444995,-0.6543392,-1.0,6.0,-1.0
13260,2.1475203,-0.6518296,-1.0,6.0,-1.0
13270,2.144021,-0.6623849,1.0,6.0,0.0
13280,2.1459672,-0.71348715,-1.0,6.0,-1.0
13290,2.1444404,-0.64460945,-1.0,6.0,-1.0
13300,2.1467874,-0.63592726,-1.0,6.0,-1.0
13310,2.1439633,-0.72505236,-1.0,6.0,-1.0
13320,2.1460736,-0.7012261,-1.0,6.0,-1.0
13330,2.1450496,-0.6979916,-1.0,6.0,-1.0
13340,2.1479003,-0.6573806,-1.0,6.0,-1.0
13350,2.1451545,-0.7662484,-1.0,6.0,-1.0
13360,2.147477,-0.76059484,-1.0,6.0,-1.0
13370,2.1451297,-0.6923779,-1.0,6.0,-1.0
13380,2.1468716,-0.65225846,-1.0,6.0,-1.0
13390,2.1456351,-0.78682494,-1.0,6.0,-1.0
13400,2.1466405,-0.7640703,-1.0,6.0,-1.0
13410,2.1459723,-0.71445155,-1.0,6.0,-1.0
13420,2.14585,-0.5996621,-1.0,6.0,-1.0
13430,2.1445088,-0.65544087,-1.0,6.0,-1.0
13440,2.1480048,-0.75317895,-1.0,6.0,-1.0
13450,2.147021,-0.7867236,-1.0,6.0,-1.0
13460,2.1460938,-0.6215539,-1.0,6.0,-1.0
13470,2.1452677,-0.7836993,-1.0,6.0,-1.0
13480,2.146421,-0.7272806,-1.0,6.0,-1.0
13490,2.1456795,-0.72295094,-1.0,6.0,-1.0
13500,2.1472828,-0.66989976,-1.0,6.0,-1.0
13510,2.1438308,-0.68664074,-1.0,6.0,-1.0
13520,2.1453252,-0.69023514,-1.0,6.0,-1.0
13530,2.1460307,-0.68896234,-1.0,6.0,-1.0
13540,2.1472034,-0.69100046,-1.0,6.0,-1.0
13550,2.145523,-0.75070554,-1.0,6.0,-1.0
13560,2.1465037,-0.748225,-1.0,6.0,-1.0
13570,2.1450548,-0.6543392,-1.0,6.0,-1.0
13580,2.1455145,-0.65662056,0.0,5.5,-1.0
13590,2.144009,-0.6465364,-1.0,6.0,0.0
13600,2.146274,-0.7138082,-1.0,6.0,-1.0
13610,2.1449947,-0.6052659,-1.0,6.0,-1.0
13620,2.1449547,-0.68467796,-1.0,6.0,-1.0
13630,2.1442916,-0.63416916,-1.0,6.0,-1.0
13640,2.1450584,-0.64711976,-1.0,6.0,-1.0
13650,2.1480088,-0.6847555,-1.0,6.0,-1.0
13660,2.1487944,-0.7714648,-1.0,6.0,-1.0
13670,2.1443603,-0.74694794,-1.0,6.0,-1.0
13680,2.144598,-0.66287506,-1.0,6.0,-1.0
13690,2.1460574,-0.65066284,-1.0,6.0,-1.0
13700,2.1463127,-0.6885531,-1.0,6.0,-1.0
13710,2.144367,-0.7282634,-1.0,6.0,-1.0
13720,2.1468458,-0.75316274,-1.0,6.0,-1.0
13730,2.1459668,-0.61877346,-1.0,6.0,-1.0
13740,2.14691,-0.72033,-1.0,6.0,-1.0
13750,2.1446252,-0.7426905,-1.0,6.0,-1.0
13760,2.1450174,-0.6517937,-1.0,6.0,-1.0
13770,2.1437004,-0.53163016,0.0,5.5,1.0
13780,2.1445928,-0.6219256,1.0,6.0,0.0
13790,2.1452646,-0.55739826,1.0,6.0,1.0
13800,2.1458042,-0.74162304,-1.0,6.0,-1.0
13810,2.1453962,-0.53333604,-1.0,6.0,-1.0
13820,2.1462586,-0.790915,-1.0,6.0,-1.0
13830,2.1461158,-0.7097615,-1.0,6.0,-1.0
13840,2.1474743,-0.7503015,-1.0,6.0,-1.0
13850,2.146117,-0.6810612,0.0,6.0,-1.0
13860,2.144997,-0.6756506,-1.0,6.0,0.0
13870,2.1447377,-0.5626288,-1.0,6.0,-1.0
13880,2.144986,-0.6885515,-1.0,6.0,-1.0
13890,2.1455414,-0.6157437,-1.0,6.0,-1.0
13900,2.1466856,-0.7754376,-1.0,6.0,-1.0
13910,2.1479807,-0.76262176,-1.0,6.0,-1.0
13920,2.1457899,-0.7340586,-1.0,6.0,-1.0
13930,2.1463215,-0.56960857,0.0,6.0,1.0
13940,2.1455252,-0.7642291,-1.0,6.0,-1.0
13950,2.1468039,-0.7801592,-1.0,6.0,-1.0
13960,2.1461368,-0.71721625,-1.0,6.0,-1.0
13970,2.145644,-0.61708397,-1.0,6.0,-1.0
13980,2.1452813,-0.749299,-1.0,6.0,-1.0
13990,2.1446838,-0.6851603,-1.0,6.0,-1.0
14000,2.144703,-0.670854,-1.0,6.0,-1.0
14010,2.1458247,-0.60092133,-1.0,6.0,-1.0
14020,2.1437082,-0.67327327,-1.0,6.0,-1.0
14030,2.1446607,-0.6607646,-1.0,6.0,-1.0
14040,2.144559,-0.6236468,-1.0,6.0,-1.0
14050,2.1491463,-0.69297075,-1.0,6.0,-1.0
14060,2.1447306,-0.77164644,-1.0,6.0,-1.0
14070,2.1459892,-0.67243147,-1.0,6.0,-1.0
14080,2.1465585,-0.7695055,-1.0,6.0,-1.0
14090,2.1455061,-0.62399954,-1.0,6.0,-1.0
14100,2.1442711,-0.6984484,-1.0,6.0,-1.0
14110,2.1444726,-0.65190953,-1.0,6.0,-1.0
14120,2.1453235,-0.66463894,-1.0,6.0,-1.0
14130,2.1475594,-0.6846719,-1.0,6.0,-1.0
14140,2.1445956,-0.7564078,-1.0,6.0,-1.0
14150,2.1474469,-0.75139916,-1.0,6.0,-1.0
14160,2.1464474,-0.7554542,-1.0,6.0,-1.0
14170,2.1472292,-0.6640043,-1.0,6.0,-1.0
14180,2.1445282,-0.76131463,-1.0,6.0,-1.0
14190,2.1451151,-0.67964214,-1.0,6.0,-1.0
14200,2.146261,-0.6773026,-1.0,6.0,-1.0
14210,2.1476805,-0.70528364,-1.0,6.0,-1.0
14220,2.143715,-0.6788071,-1.0,6.0,-1.0
14230,2.145312,-0.6915611,-1.0,6.0,-1.0
14240,2.1466157,-0.7088849,-1.0,6.0,-1.0
14250,2.1477,-0.69955426,-1.0,6.0,-1.0
14260,2.1460607,-0.7986503,-1.0,6.0,-1.0
14270,2.1457853,-0.6940303,-1.0,6.0,-1.0
14280,2.1457872,-0.7275164,-1.0,6.0,-1.0
14290,2.1456468,-0.6367532,-1.0,6.0,-1.0
14300,2.144919,-0.7357797,-1.0,6.0,-1.0
14310,2.1456363,-0.7019442,-1.0,6.0,-1.0
14320,2.1457837,-0.71836936,-1.0,6.0,-1.0
14330,2.147265,-0.6481642,-1.0,6.0,-1.0
14340,2.1440113,-0.73875743,-1.0,6.0,-1.0
14350,2.1446664,-0.6516415,-1.0,6.0,-1.0
14360,2.1456172,-0.72017294,-1.0,6.0,-1.0
14370,2.145781,-0.6094531,-1.0,6.0,-1.0
14380,2.1459186,-0.77766603,-1.0,6.0,-1.0
14390,2.1468015,-0.72819704,-1.0,6.0,-1.0
14400,2.146857,-0.78808546,-1.0,6.0,-1.0
14410,2.1480181,-0.64402175,-1.0,6.0,-1.0
14420,2.1455903,-0.80406547,-1.0,6.0,-1.0
14430,2.1453483,-0.68711793,-1.0,6.0,-1.0
14440,2.144448,-0.6414265,-1.0,6.0,-1.0
14450,2.1460662,-0.6471399,-1.0,6.0,-1.0
14460,2.1440818,-0.70329833,-1.0,6.0,-1.0
14470,2.1455576,-0.678889,-1.0,6.0,-1.0
14480,2.1451938,-0.6316587,-1.0,6.0,-1.0
14490,2.1472578,-0.6865909,-1.0,6.0,-1.0
14500,2.1448615,-0.7579169,-1.0,6.0,-1.0
14510,2.1462612,-0.7126148,-1.0,6.0,-1.0
14520,2.1444073,-0.6376828,-1.0,6.0,-1.0
14530,2.1466868,-0.6329173,-1.0,6.0,-1.0
14540,2.1451988,-0.7662477,-1.0,6.0,-1.0
14550,2.1451883,-0.62877023,-1.0,6.0,-1.0
14560,2.1464071,-0.75282294,-1.0,6.0,-1.0
14570,2.1464913,-0.67020386,-1.0,6.0,-1.0
14580,2.1446993,-0.5803805,-1.0,6.0,-1.0
14590,2.1106517,-0.7220614,-1.0,6.0,-1.0
14600,2.110114,-0.72660995,-1.0,6.0,-1.0
14610,2.1128132,-0.5976536,-1.0,6.0,-1.0
14620,2.1096108,-0.8206027,-1.0,6.0,-1.0
14630,2.1085138,-0.687016,-1.0,6.0,-1.0
14640,2.1086512,-0.6971239,-1.0,6.0,-1.0
14650,2.1123078,-0.707719,-1.0,6.0,-1.0
14660,2.1081953,-0.7052471,-1.0,6.0,-1.0
14670,2.107686,-0.5866232,-1.0,6.0,-1.0
14680,2.1091397,-0.70535374,-1.0,6.0,-1.0
14690,2.111122,-0.7057824,-1.0,6.0,-1.0
14700,2.1088083,-0.75426835,-1.0,6.0,-1.0
14710,2.1096075,-0.721013,-1.0,6.0,-1.0
14720,2.1110995,-0.79888105,-1.0,6.0,-1.0
14730,2.1112866,-0.60374266,-1.0,6.0,-1.0
14740,2.1122692,-0.8713241,-1.0,6.0,-1.0
14750,2.1082652,-0.64209664,-1.0,6.0,-1.0
14760,2.1088953,-0.73495924,-1.0,6.0,-1.0
14770,2.110816,-0.6523089,-1.0,6.0,-1.0
14780,2.1104276,-0.81927556,-1.0,6.0,-1.0
14790,2.1126368,-0.83531976,-1.0,6.0,-1.0
14800,2.1112502,-0.74546206,-1.0,6.0,-1.0
14810,2.1148083,-0.7937848,-1.0,6.0,-1.0
14820,2.1086965,-0.75224304,-1.0,6.0,-1.0
14830,2.109292,-0.7621869,-1.0,6.0,-1.0
14840,2.1098704,-0.70846003,-1.0,6.0,-1.0
14850,2.1159883,-0.7597032,-1.0,6.0,-1.0
14860,2.1122708,-0.87953097,-1.0,6.0,-1.0
14870,2.1112866,-0.83413553,-1.0,6.0,-1.0
14880,2.1085808,-0.719561,-1.0,6.0,-1.0
14890,2.1080768,-0.6656095,0.0,6.0,-1.0
14900,2.109512,-0.56795746,-1.0,6.0,0.0
14910,2.1092439,-0.71324754,-1.0,6.0,-1.0
14920,2.112723,-0.8004869,-1.0,6.0,-1.0
14930,2.108762,-0.689168,-1.0,6.0,-1.0
14940,2.1094124,-0.7236971,-1.0,6.0,-1.0
14950,2.1118526,-0.7684963,-1.0,6.0,-1.0
14960,2.1103766,-0.7410722,-1.0,6.0,-1.0
14970,2.1096032,-0.5453592,0.0,6.0,1.0
14980,2.1107454,-0.82954097,-1.0,6.0,-1.0
14990,2.1090114,-0.55896795,1.0,6.0,1.0
15000,2.1093493,-0.74240947,-1.0,6.0,-1.0
15010,2.109964,-0.66093665,-1.0,6.0,-1.0
15020,2.1100824,-0.81773096,-1.0,6.0,-1.0
15030,2.109514,-0.5579908,1.0,6.0,1.0
15040,2.112432,-0.8248123,-1.0,6.0,-1.0
15050,2.111146,-0.6932171,-1.0,6.0,-1.0
15060,2.1090999,-0.65676093,-1.0,6.0,-1.0
15070,2.108976,-0.51616836,1.0,6.0,1.0
15080,2.108145,-0.6686137,-1.0,6.0,-1.0
15090,2.107621,-0.6211688,0.0,6.0,-1.0
15100,2.1087098,-0.5946999,-1.0,6.0,0.0
15110,2.111388,-0.75025034,-1.0,6.0,-1.0
15120,2.1128163,-0.8123338,-1.0,6.0,-1.0
15130,2.1147587,-0.7688723,-1.0,6.0,-1.0
15140,2.1099238,-0.8405165,-1.0,6.0,-1.0
15150,2.1086943,-0.710538,-1.0,6.0,-1.0
15160,2.1096778,-0.6971239,-1.0,6.0,-1.0
15170,2.1128008,-0.7414276,-1.0,6.0,-1.0
15180,2.1092076,-0.81289005,-1.0,6.0,-1.0
15190,2.109862,-0.73443866,-1.0,6.0,-1.0
15200,2.1111586,-0.823628,-1.0,6.0,-1.0
15210,2.1126988,-0.68296343,-1.0,6.0,-1.0
15220,2.1100106,-0.82467777,-1.0,6.0,-1.0
15230,2.1125097,-0.8205244,-1.0,6.0,-1.0
15240,2.1089437,-0.6064977,-1.0,6.0,-1.0
15250,2.1112382,-0.7420048,0.0,6.0,-1.0
15260,2.111325,-0.68869233,-1.0,6.0,0.0
15270,2.1128411,-0.79784364,-1.0,6.0,-1.0
15280,2.1128998,-0.8235472,-1.0,6.0,-1.0
15290,2.1140358,-0.747902,-1.0,6.0,-1.0
15300,2.1096582,-0.81159204,-1.0,6.0,-1.0
15310,2.1110246,-0.8170757,-1.0,6.0,-1.0
15320,2.1103313,-0.73217636,-1.0,6.0,-1.0
15330,2.1101954,-0.63327366,-1.0,6.0,-1.0
15340,2.1089141,-0.67834073,-1.0,6.0,-1.0
15350,2.1116934,-0.79905844,-1.0,6.0,-1.0
15360,2.109315,-0.73956,-1.0,6.0,-1.0
15370,2.1086838,-0.67153484,-1.0,6.0,-1.0
15380,2.1095588,-0.7443061,-1.0,6.0,-1.0
15390,2.108533,-0.6807413,-1.0,6.0,-1.0
15400,2.1090612,-0.5458323,1.0,6.0,1.0
15410,2.111578,-0.70022553,-1.0,6.0,-1.0
15420,2.1097877,-0.78407484,-1.0,6.0,-1.0
15430,2.1109922,-0.7935803,-1.0,6.0,-1.0
15440,2.107503,-0.58202875,-1.0,6.0,-1.0
15450,2.1102664,-0.6599708,-1.0,6.0,-1.0
15460,2.1095295,-0.7995178,-1.0,6.0,-1.0
