Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
163500,1.4214046,0.290187,1.707400029161363,747.0,1.707399926148355
164250,1.420823,0.44808295,1.3322000298309529,465.0,1.4483000412583351
165000,1.4208652,0.2715661,1.1000000312924385,332.5,1.100000023841858
165750,1.420865,0.2715646,1.1000000312924385,332.5,1.100000023841858
166500,1.4208372,0.29849076,1.0883000315880054,390.0,1.100000023841858
167250,1.4208521,0.34085822,1.080000031797681,432.0,1.0882999897003174
168000,1.4208628,0.22246736,1.1000000312924385,332.0,1.0800000131130219
168750,1.4208629,0.27311465,1.1000000312924385,332.3333333333333,1.100000023841858
169500,1.4208628,0.27309185,1.1000000312924385,332.5,1.100000023841858
170250,1.4208566,0.2945568,1.1000000312924385,332.5,1.100000023841858
171000,1.4208609,0.281389,1.1000000312924385,332.0,1.100000023841858
171750,1.4208577,0.28548035,1.1000000312924385,332.3333333333333,1.100000023841858
172500,1.4208629,0.2730919,1.1000000312924385,332.5,1.100000023841858
173250,1.4208505,0.29761416,1.1000000312924385,332.5,1.100000023841858
174000,1.4208627,0.27287585,1.1000000312924385,332.0,1.100000023841858
174750,1.4208629,0.27307,1.1000000312924385,332.3333333333333,1.100000023841858
175500,1.4208629,0.27309185,1.1000000312924385,332.5,1.100000023841858
176250,1.4208628,0.27324265,1.1000000312924385,332.5,1.100000023841858
177000,1.4208627,0.27287585,1.1000000312924385,332.0,1.100000023841858
177750,1.4208629,0.27307007,1.1000000312924385,332.3333333333333,1.100000023841858
178500,1.4208629,0.27309188,1.1000000312924385,332.5,1.100000023841858
179250,1.4208628,0.27324253,1.1000000312924385,332.5,1.100000023841858
180000,1.4208627,0.2728759,1.1000000312924385,332.0,1.100000023841858
180750,1.4208629,0.27307,1.1000000312924385,332.3333333333333,1.100000023841858
181500,1.4208608,0.27309173,1.0983000313353841,341.0,1.100000023841858
182250,1.4208618,0.2739497,1.1000000312924385,332.0,1.098300039768219
183000,1.4208629,0.2729481,1.1000000312924385,332.5,1.100000023841858
183750,1.4208628,0.27324265,1.1000000312924385,332.5,1.100000023841858
184500,1.4207765,0.30776012,1.1000000312924385,332.3333333333333,1.100000023841858
185250,1.4207797,0.32021922,1.1000000312924385,332.0,1.100000023841858
186000,1.4207796,0.3204096,1.1000000312924385,332.5,1.100000023841858
186750,1.4206873,0.28102326,1.0683000320932479,490.0,1.0682999640703201
187500,1.4207795,0.3203832,1.1000000312924385,332.5,1.100000023841858
188250,1.4207591,0.32053614,1.1000000312924385,332.5,1.100000023841858
189000,1.4207795,0.34189343,1.1000000312924385,332.0,1.100000023841858
189750,1.4207796,0.32038873,1.1000000312924385,332.3333333333333,1.100000023841858
190500,1.4207796,0.32040966,1.1000000312924385,332.5,1.100000023841858
191250,1.4207605,0.3406363,1.1000000312924385,332.5,1.100000023841858
192000,1.4207574,0.3418097,1.1000000312924385,332.0,1.100000023841858
192750,1.4207796,0.3203887,1.1000000312924385,332.3333333333333,1.100000023841858
193500,1.4207796,0.32040966,1.1000000312924385,332.5,1.100000023841858
194250,1.4207795,0.32053727,1.1000000312924385,332.5,1.100000023841858
195000,1.4207797,0.32021922,1.1000000312924385,332.0,1.100000023841858
195750,1.4207796,0.3203887,1.1000000312924385,332.3333333333333,1.100000023841858
196500,1.420564,0.25756234,None,None,1.100000023841858
197250,1.4203738,0.37845,0.8716000235872343,615.0,0.6731999814510345
198000,1.4207801,0.33128574,1.1000000312924385,332.0,1.0900000035762787
198750,1.4207655,0.33554724,1.1000000312924385,332.0,1.100000023841858
199500,1.4207654,0.33568567,1.1000000312924385,332.5,1.100000023841858
200250,1.4207795,0.32053733,1.1000000312924385,332.5,1.100000023841858
201000,1.4207699,0.1852404,1.1450000321638072,365.0,1.145000010728836
201750,1.4207627,0.33780453,1.1000000312924385,332.3333333333333,1.100000023841858
202500,1.4207795,0.3205373,1.1000000312924385,332.5,1.100000023841858
203250,1.4207797,0.32021928,1.1000000312924385,332.0,1.100000023841858
204000,1.4207289,0.3204096,1.1000000312924385,333.0,1.100000023841858
204750,1.4206077,0.36278173,1.0766666985485547,448.6666666666667,1.0650000125169754
205500,1.4205978,0.34352618,1.1000000312924385,332.0,1.100000023841858
206250,1.4205981,0.34361836,1.1000000312924385,332.5,1.100000023841858
207000,1.420598,0.34376204,1.1000000312924385,332.5,1.100000023841858
207750,1.4205838,0.37753344,1.1000000312924385,332.3333333333333,1.100000023841858
208500,1.4205974,0.3433836,1.1000000312924385,332.0,1.100000023841858
209250,1.4205981,0.34361836,1.1000000312924385,332.5,1.100000023841858
210000,1.420598,0.34376204,1.1000000312924385,332.5,1.100000023841858
210750,1.420598,0.34361693,1.1000000312924385,332.3333333333333,1.100000023841858
211500,1.4205978,0.34347034,1.1000000312924385,332.0,1.100000023841858
212250,1.4205981,0.34361833,1.1000000312924385,332.5,1.100000023841858
213000,1.4205941,0.3437621,1.1000000312924385,332.5,1.100000023841858
213750,1.4205979,0.34859595,1.1000000312924385,332.3333333333333,1.100000023841858
214500,1.4205887,0.3652704,1.1000000312924385,332.0,1.100000023841858
215250,1.4205918,0.37850702,None,None,1.100000023841858
216000,1.420555,0.3266106,1.3711333648582997,470.6666666666667,1.506700038909912
216750,1.420598,0.34378064,1.1000000312924385,332.5,1.100000023841858
217500,1.4205912,0.33045825,1.0817000317547354,423.5,1.0817000567913055
218250,1.4205953,0.34342006,1.1000000312924385,332.0,1.100000023841858
219000,1.4205979,0.3456929,1.1000000312924385,332.3333333333333,1.100000023841858
219750,1.4205893,0.36461452,1.1000000312924385,332.5,1.100000023841858
220500,1.4205883,0.34376213,1.1000000312924385,332.5,1.100000023841858
221250,1.4205507,0.36742347,1.1000000312924385,332.0,1.100000023841858
222000,1.4204925,0.42045507,1.294000023539411,747.0,1.2939999615773559
222750,1.4206089,0.4061656,1.1322666984827567,371.0,1.148400068283081
223500,1.4205891,0.36458588,1.1000000312924385,332.0,1.100000023841858
224250,1.420597,0.34361693,1.1000000312924385,332.3333333333333,1.100000023841858
225000,1.4208603,0.3433766,1.1000000312924385,332.5,1.100000023841858
225750,1.4212171,0.43273407,1.1000000312924385,332.5,1.100000023841858
226500,1.421126,0.39998513,1.1000000312924385,332.0,1.100000023841858
227250,1.4207308,0.47865367,1.1908000221301336,747.0,1.1908000027760863
228000,1.4202969,0.38691524,0.15760000806767493,747.0,0.15760000701993704
228750,1.4211576,0.42592397,1.08446669835151,409.6666666666667,1.0767000317573547
229500,1.4211892,0.45896205,1.0368000328890048,648.0,1.100000023841858
230250,1.4210933,0.4244733,1.1000000312924385,333.0,1.0683999955654144
231000,1.4212986,0.3872874,1.086600031630951,398.6666666666667,1.08160001039505
231750,1.4210833,0.4507823,None,None,1.09660005569458
232500,1.4210058,0.48285446,1.0277333601455514,465.0,0.9915999844670296
233250,1.4212029,0.4157964,1.1000000312924385,332.3333333333333,1.100000023841858
234000,1.4212171,0.397436,1.1000000312924385,332.0,1.100000023841858
234750,1.4212677,0.34247032,1.083300031714316,415.5,1.083299994468689
235500,1.4210826,0.44981346,None,None,1.100000023841858
236250,1.4207172,0.48499927,0.8806000179174589,747.0,0.8805999672040343
237000,1.4206964,0.48585865,0.9206000169069739,747.0,0.9205999923869967
237750,1.4204232,0.45958814,0.9040000173263252,747.0,0.9039999758824706
238500,1.4202793,0.39889237,0.2606000094820047,747.0,0.26059999223798513
239250,1.4202793,0.39889237,0.19660000306612346,747.0,0.19659999012947083
240000,1.4209452,0.4255625,0.8310666890756693,465.0,0.6965999975800514
240750,1.4212121,0.3973272,1.1000000312924385,332.0,1.100000023841858
241500,1.4212173,0.39750168,1.1000000312924385,332.3333333333333,1.100000023841858
242250,1.4211817,0.3974797,1.1000000312924385,333.0,1.100000023841858
243000,1.4211023,0.4007068,1.3536000294843689,531.5,1.707199982367456
243750,1.4211996,0.4376365,1.1000000312924385,332.0,1.050000011920929
244500,1.4212176,0.42009372,1.1000000312924385,332.5,1.100000023841858
245250,1.4212617,0.4111319,1.0750000319239916,456.5,1.0750000476837158
246000,1.421371,0.47510684,1.1000000312924385,332.5,1.100000023841858
246750,1.4213694,0.34166464,1.1450000321638072,365.0,1.145000010728836
247500,1.4213923,0.47519362,1.1000000312924385,332.5,1.100000023841858
248250,1.4212999,0.5468122,1.0874000207259087,747.0,1.100000023841858
249000,1.4212039,0.52140063,1.148400032077916,423.5,1.1421000170521438
249750,1.4215643,0.51954806,None,None,1.100000023841858
250500,1.4213053,0.53546035,1.4504000310553238,714.5,1.6040000235661864
251250,1.4213886,0.4976858,1.1000000312924385,332.0,1.1656000415484111
252000,1.4213923,0.47519255,1.1000000312924385,332.5,1.100000023841858
252750,1.4213749,0.47931147,1.1000000312924385,332.5,1.100000023841858
253500,1.4213916,0.48008904,1.1000000312924385,332.0,1.100000023841858
254250,1.4213051,0.47517824,1.1000000312924385,332.5,1.100000023841858
255000,1.4215672,0.49334782,1.0783000318406266,440.0,1.056600034236908
255750,1.4213922,0.47509897,1.1000000312924385,332.5,1.100000023841858
256500,1.4213774,0.474782,1.1000000312924385,332.3333333333333,1.100000023841858
257250,1.421392,0.49675518,1.1000000312924385,332.5,1.100000023841858
258000,1.4213705,0.47498792,1.1000000312924385,332.0,1.100000023841858
258750,1.4213661,0.5305364,1.1000000312924385,332.5,1.100000023841858
259500,1.4212114,0.53962845,0.8808000179124065,747.0,1.100000023841858
260250,1.4211754,0.52614945,1.1467000321208616,498.5,1.0371000128798187
261000,1.421392,0.47523624,1.1000000312924385,332.5,1.100000023841858
261750,1.4213482,0.4809258,1.1000000312924385,332.0,1.100000023841858
262500,1.4214885,0.46968007,1.40500003019406,532.0,1.8100000321865082
263250,1.4213965,0.5004159,1.1000000312924385,331.5,1.050000011920929
264000,1.4213967,0.47272515,1.1000000312924385,332.3333333333333,1.100000023841858
264750,1.4213974,0.47278145,1.1000000312924385,332.5,1.100000023841858
265500,1.4212866,0.500534,1.1000000312924385,332.0,1.100000023841858
266250,1.4208481,0.3343279,1.0600000323029235,531.5,1.0199999511241913
267000,1.4205112,0.5312746,1.1000000312924385,332.5,1.100000023841858
267750,1.4205111,0.53121895,1.1000000312924385,332.3333333333333,1.100000023841858
268500,1.4203405,0.51491416,None,None,1.100000023841858
269250,1.4200802,0.47497758,0.15740000807272736,747.0,0.15739997383207083
270000,1.4200628,0.51521784,-0.04939999473572243,747.0,-0.049400013871490955
270750,1.4200628,0.51521784,-0.04939999473572243,747.0,-0.049400013871490955
271500,1.4200627,0.51521784,-0.04939999473572243,747.0,-0.049400013871490955
272250,1.420065,0.5152893,-0.04939999473572243,747.0,-0.049400013871490955
273000,1.420422,0.49373826,1.5583000323458691,539.5,1.5583000611513853
273750,1.4204999,0.55548,1.0650000321766129,507.0,1.0299999713897705
274500,1.420511,0.5561451,1.1000000312924385,332.0,1.100000023841858
275250,1.4204464,0.53228855,1.1000000312924385,332.5,1.100000023841858
276000,1.4205663,0.4493161,1.093333364794186,365.3333333333333,1.0899999737739563
276750,1.4205114,0.5315185,1.1000000312924385,332.5,1.100000023841858
277500,1.420511,0.5309967,1.1000000312924385,332.0,1.100000023841858
278250,1.4204795,0.550747,1.1000000312924385,332.5,1.100000023841858
279000,1.4205112,0.531221,1.1000000312924385,332.3333333333333,1.100000023841858
279750,1.4205114,0.53141403,1.1000000312924385,332.5,1.100000023841858
280500,1.4204606,0.5309967,1.1000000312924385,332.0,1.100000023841858
281250,1.4205117,0.56409764,1.1000000312924385,332.5,1.100000023841858
282000,1.4204895,0.53771764,1.0988666979877355,338.0,1.100000023841858
282750,1.4202417,0.6026377,None,None,1.09660005569458
283500,1.420009,0.60672134,0.6740000151039567,747.0,0.674000016413629
284250,1.42001,0.54062295,0.6966000105167041,747.0,0.6966000199317932
285000,1.4199944,0.58602494,1.872800028999336,747.0,1.8727999245747924
285750,1.4199866,0.5435057,0.6740000151039567,747.0,0.674000016413629
286500,1.420587,0.56332237,0.9710666922328528,465.0,0.9066000059247017
