96;1;3;0,8744553;100
92;1;3;0,6702673;97
90;1;3;0,5876272;94
86;1;3;0,6700577;91
82;1;3;0,5873852;88
80;1;3;0,6698533;85
76;1;3;0,5871492;82
71;1;3;0,6696438;79
70;1;3;0,5869197;76
66;1;3;0,6694289;73
61;1;3;0,586684;70
60;1;3;0,6692246;67
56;1;3;0,5864425;64
50;1;3;0,6690202;61
50;1;3;0,5862127;58
46;1;3;0,6688002;55
40;1;3;0,5859844;52
40;1;3;0,6685959;49
34;1;3;0,5857422;46
30;1;3;0,6683968;43
30;1;3;0,5855089;40
24;1;3;0,6681767;37
20;1;3;0,5852857;34
20;1;3;0,6679672;31
14;1;3;0,5850401;28
10;1;3;0,6677681;25
10;1;3;0,5848058;22
2;1;3;0,6675481;19
Boss
