96;1;3;1,417096;100
94;1;3;1,020509;97
86;1;3;1,374127;94
82;1;3;1,367524;91
80;1;3;1,382793;88
76;1;3;1,367393;85
72;1;3;1,382484;82
70;1;3;1,367267;79
66;1;3;1,382184;76
61;1;3;1,367132;73
60;1;3;1,381898;70
56;1;3;1,367002;67
51;1;3;1,381592;64
50;1;3;1,366876;61
46;1;3;1,381291;58
41;1;3;1,366744;55
40;1;3;1,381005;52
36;1;3;1,366611;49
30;1;3;1,380711;46
30;1;3;1,366485;43
26;1;3;1,380407;40
20;1;3;1,366354;37
20;1;3;1,380121;34
16;1;3;1,366221;31
10;1;3;1,379834;28
10;1;3;1,366094;25
4;1;3;1,379523;22
Boss
