100;2;2;4,797269;100
94;2;2;0,6382998;98
90;2;2;0,6617249;96
90;2;2;0,6381019;94
84;2;2;0,6615245;92
80;2;2;0,6379152;90
80;2;2;0,6613354;88
74;2;2;0,6377078;86
70;2;2;0,6611545;84
70;2;2;0,6375116;82
64;2;2;0,6609548;80
60;2;2;0,637325;78
60;2;2;0,6607645;76
54;2;2;0,6371172;74
50;2;2;0,6605803;72
50;2;2;0,6369197;70
44;2;2;0,6603795;68
40;2;2;0,6367279;66
40;2;2;0,6601949;64
34;2;2;0,6365206;62
30;2;2;0,6600096;60
30;2;2;0,6363287;58
26;2;2;0,6598105;56
20;2;2;0,6361374;54
20;2;2;0,6596246;52
16;2;2;0,6359304;50
10;2;2;0,6594351;48
10;2;2;0,6357386;46
6;2;2;0,6592398;44
0;2;2;0,6355408;42
Boss
